%  f [Hz]          power [(mV/m)^2/Hz]   
   1.1421875e+01   4.4659572e-06
   1.1437500e+01   1.3210267e-06
   1.1453125e+01   1.2732697e-06
   1.1468750e+01   4.5013039e-06
   1.1484375e+01   2.5668784e-06
   1.1500000e+01   1.4323214e-06
   1.1515625e+01   1.2175138e-06
   1.1531250e+01   1.2611678e-06
   1.1546875e+01   1.7713650e-06
   1.1562500e+01   6.1558525e-06
   1.1578125e+01   4.1050559e-06
   1.1593750e+01   9.5730676e-07
   1.1609375e+01   1.5455797e-06
   1.1625000e+01   2.0257642e-06
   1.1640625e+01   1.3096970e-06
   1.1656250e+01   1.7722876e-06
   1.1671875e+01   1.6244640e-06
   1.1687500e+01   1.7466152e-06
   1.1703125e+01   1.6768705e-06
   1.1718750e+01   1.0211574e-05
   1.1734375e+01   8.9759371e-06
   1.1750000e+01   1.1629440e-06
   1.1765625e+01   2.8328158e-06
   1.1781250e+01   4.0959560e-06
   1.1796875e+01   1.0003876e-06
   1.1812500e+01   3.1024786e-06
   1.1828125e+01   1.0704569e-05
   1.1843750e+01   4.2318447e-06
   1.1859375e+01   1.9517206e-06
   1.1875000e+01   1.7411692e-05
   1.1890625e+01   1.1373597e-05
   1.1906250e+01   1.7686516e-06
   1.1921875e+01   5.3795439e-06
   1.1937500e+01   6.1985247e-06
   1.1953125e+01   2.0124638e-06
   1.1968750e+01   2.2213147e-06
   1.1984375e+01   3.7844422e-06
   1.2000000e+01   1.6786131e-06
   1.2015625e+01   2.1873380e-06
   1.2031250e+01   3.9174828e-06
   1.2046875e+01   2.4120424e-06
   1.2062500e+01   1.2501614e-06
   1.2078125e+01   3.3124787e-06
   1.2093750e+01   4.2863901e-06
   1.2109375e+01   8.5098335e-07
   1.2125000e+01   1.9871076e-06
   1.2140625e+01   3.8642203e-06
   1.2156250e+01   1.3945481e-06
   1.2171875e+01   7.3867827e-07
   1.2187500e+01   1.4763355e-06
   1.2203125e+01   1.2394043e-06
   1.2218750e+01   1.9281378e-06
   1.2234375e+01   6.4685553e-06
   1.2250000e+01   4.7310950e-06
   1.2265625e+01   1.0219822e-06
   1.2281250e+01   1.9611635e-06
   1.2296875e+01   1.9650854e-06
   1.2312500e+01   1.0222628e-06
   1.2328125e+01   2.1437886e-06
   1.2343750e+01   7.1815685e-06
   1.2359375e+01   3.1932975e-06
   1.2375000e+01   1.1854115e-06
   1.2390625e+01   3.7482518e-06
   1.2406250e+01   3.2017059e-06
   1.2421875e+01   1.8943500e-06
   1.2437500e+01   2.6123511e-06
   1.2453125e+01   3.4194281e-06
   1.2468750e+01   1.1586288e-06
   1.2484375e+01   2.0068084e-06
   1.2500000e+01   4.3900889e-06
   1.2515625e+01   1.9174716e-06
   1.2531250e+01   1.1814556e-06
   1.2546875e+01   1.0744261e-06
   1.2562500e+01   8.7045973e-07
   1.2578125e+01   7.8546321e-07
   1.2593750e+01   2.6558419e-06
   1.2609375e+01   3.1271896e-06
   1.2625000e+01   1.1921121e-06
   1.2640625e+01   1.1380476e-06
   1.2656250e+01   7.9094102e-07
   1.2671875e+01   7.1735915e-07
   1.2687500e+01   1.3672946e-06
   1.2703125e+01   2.7880576e-06
   1.2718750e+01   1.8744296e-06
   1.2734375e+01   1.5624879e-06
   1.2750000e+01   3.7076380e-06
   1.2765625e+01   2.9396593e-06
   1.2781250e+01   1.2407696e-06
   1.2796875e+01   2.0118451e-06
   1.2812500e+01   3.2555013e-06
   1.2828125e+01   1.7597243e-06
   1.2843750e+01   1.4463760e-06
   1.2859375e+01   2.8455195e-06
   1.2875000e+01   1.8482505e-06
   1.2890625e+01   1.7493400e-06
   1.2906250e+01   2.2021305e-06
   1.2921875e+01   2.1092271e-06
   1.2937500e+01   1.4740200e-06
   1.2953125e+01   2.4152030e-06
   1.2968750e+01   2.5916925e-06
   1.2984375e+01   1.3011393e-06
   1.3000000e+01   9.4136413e-07
   1.3015625e+01   1.1670527e-06
   1.3031250e+01   1.2273527e-06
   1.3046875e+01   1.5575480e-06
   1.3062500e+01   1.6217033e-06
   1.3078125e+01   1.6148429e-06
   1.3093750e+01   1.4203892e-06
   1.3109375e+01   1.9222390e-06
   1.3125000e+01   2.1557376e-06
   1.3140625e+01   8.1845444e-07
   1.3156250e+01   1.3435905e-06
   1.3171875e+01   1.9464827e-06
   1.3187500e+01   1.2772054e-06
   1.3203125e+01   1.8829831e-06
   1.3218750e+01   2.0261388e-06
   1.3234375e+01   1.6338177e-06
   1.3250000e+01   1.0973935e-06
   1.3265625e+01   2.7891338e-06
   1.3281250e+01   2.3023685e-06
   1.3296875e+01   1.2069566e-06
   1.3312500e+01   1.0077359e-06
   1.3328125e+01   1.8721353e-06
   1.3343750e+01   1.6810926e-06
   1.3359375e+01   1.2248543e-06
   1.3375000e+01   2.1093967e-06
   1.3390625e+01   1.5745301e-06
   1.3406250e+01   1.3945787e-06
   1.3421875e+01   1.9251587e-06
   1.3437500e+01   1.4388500e-06
   1.3453125e+01   6.8987707e-07
   1.3468750e+01   1.5788096e-06
   1.3484375e+01   2.2355581e-06
   1.3500000e+01   1.0486084e-06
   1.3515625e+01   1.0149370e-06
   1.3531250e+01   1.3872833e-06
   1.3546875e+01   1.5912664e-06
   1.3562500e+01   1.4547301e-06
   1.3578125e+01   1.1794522e-06
   1.3593750e+01   9.6601620e-07
   1.3609375e+01   6.2339484e-07
   1.3625000e+01   1.3515183e-06
   1.3640625e+01   1.5286102e-06
   1.3656250e+01   1.1956285e-06
   1.3671875e+01   1.7664009e-06
   1.3687500e+01   3.5041058e-06
   1.3703125e+01   1.6823752e-06
   1.3718750e+01   8.7810460e-07
   1.3734375e+01   9.0661236e-07
   1.3750000e+01   1.0578630e-06
   1.3765625e+01   2.1816195e-06
   1.3781250e+01   3.1086234e-06
   1.3796875e+01   2.1727050e-06
   1.3812500e+01   1.0228700e-06
   1.3828125e+01   1.2471480e-06
   1.3843750e+01   2.2331275e-06
   1.3859375e+01   1.1506110e-06
   1.3875000e+01   1.3719391e-06
   1.3890625e+01   1.2550144e-06
   1.3906250e+01   2.0417163e-06
   1.3921875e+01   1.3633429e-06
   1.3937500e+01   2.2746315e-06
   1.3953125e+01   2.2363191e-06
   1.3968750e+01   1.7337892e-06
   1.3984375e+01   1.5896570e-06
   1.4000000e+01   1.1139337e-06
   1.4015625e+01   1.3418710e-06
   1.4031250e+01   1.8290452e-06
   1.4046875e+01   1.6771943e-06
   1.4062500e+01   1.2892836e-06
   1.4078125e+01   1.0064300e-06
   1.4093750e+01   8.2393113e-07
   1.4109375e+01   6.7133408e-07
   1.4125000e+01   1.4563998e-06
   1.4140625e+01   1.7546954e-06
   1.4156250e+01   1.3327145e-06
   1.4171875e+01   1.2748460e-06
   1.4187500e+01   1.0906210e-06
   1.4203125e+01   1.5612737e-06
   1.4218750e+01   1.5643351e-06
   1.4234375e+01   1.5015227e-06
   1.4250000e+01   2.3842031e-06
   1.4265625e+01   2.3570676e-06
   1.4281250e+01   1.4691837e-06
   1.4296875e+01   2.2292307e-06
   1.4312500e+01   2.1689194e-06
   1.4328125e+01   1.4063189e-06
   1.4343750e+01   1.8597129e-06
   1.4359375e+01   1.9707490e-06
   1.4375000e+01   1.5453793e-06
   1.4390625e+01   9.9062317e-07
   1.4406250e+01   1.7187808e-06
   1.4421875e+01   2.4743057e-06
   1.4437500e+01   1.4862070e-06
   1.4453125e+01   1.4513859e-06
   1.4468750e+01   1.4887051e-06
   1.4484375e+01   1.1563896e-06
   1.4500000e+01   8.8720143e-07
   1.4515625e+01   1.6609971e-06
   1.4531250e+01   7.3932375e-07
   1.4546875e+01   8.7366762e-07
   1.4562500e+01   1.5166563e-06
   1.4578125e+01   1.1608784e-06
   1.4593750e+01   1.0200357e-06
   1.4609375e+01   1.0412808e-06
   1.4625000e+01   1.1928412e-06
   1.4640625e+01   1.2132984e-06
   1.4656250e+01   9.1127639e-07
   1.4671875e+01   8.8436292e-07
   1.4687500e+01   1.2839936e-06
   1.4703125e+01   9.0351950e-07
   1.4718750e+01   2.2588142e-06
   1.4734375e+01   1.6037579e-06
   1.4750000e+01   1.2030194e-06
   1.4765625e+01   1.9067614e-06
   1.4781250e+01   1.3414102e-06
   1.4796875e+01   1.0257167e-06
   1.4812500e+01   1.6380564e-06
   1.4828125e+01   1.9219309e-06
   1.4843750e+01   1.2320367e-06
   1.4859375e+01   8.5071648e-07
   1.4875000e+01   9.0247112e-07
   1.4890625e+01   1.2550598e-06
   1.4906250e+01   1.1147688e-06
   1.4921875e+01   9.3398283e-07
   1.4937500e+01   9.6620542e-07
   1.4953125e+01   1.4580334e-06
   1.4968750e+01   1.8592799e-06
   1.4984375e+01   1.4903867e-06
   1.5000000e+01   7.1254219e-07
   1.5015625e+01   1.0926832e-06
   1.5031250e+01   1.2583228e-06
   1.5046875e+01   9.5795735e-07
   1.5062500e+01   1.6960625e-06
   1.5078125e+01   1.8665755e-06
   1.5093750e+01   9.2391922e-07
   1.5109375e+01   6.4989528e-07
   1.5125000e+01   7.8711650e-07
   1.5140625e+01   1.1291320e-06
   1.5156250e+01   1.1123569e-06
   1.5171875e+01   1.1973164e-06
   1.5187500e+01   1.1960799e-06
   1.5203125e+01   1.6983313e-06
   1.5218750e+01   1.7053003e-06
   1.5234375e+01   1.7873389e-06
   1.5250000e+01   1.2443983e-06
   1.5265625e+01   1.6621640e-06
   1.5281250e+01   1.0217200e-06
   1.5296875e+01   1.2717102e-06
   1.5312500e+01   1.5312435e-06
   1.5328125e+01   1.8137799e-06
   1.5343750e+01   2.9348254e-06
   1.5359375e+01   2.8375203e-06
   1.5375000e+01   1.9830394e-06
   1.5390625e+01   1.7295041e-06
   1.5406250e+01   1.2784824e-06
   1.5421875e+01   1.3744038e-06
   1.5437500e+01   1.3709904e-06
   1.5453125e+01   1.4092521e-06
   1.5468750e+01   1.6248934e-06
   1.5484375e+01   1.4261134e-06
   1.5500000e+01   1.6803926e-06
   1.5515625e+01   1.7679014e-06
   1.5531250e+01   1.6893551e-06
   1.5546875e+01   1.9020690e-06
   1.5562500e+01   1.1244020e-06
   1.5578125e+01   7.0008193e-07
   1.5593750e+01   1.8113347e-06
   1.5609375e+01   1.5511984e-06
   1.5625000e+01   1.3722435e-06
   1.5640625e+01   1.2265397e-06
   1.5656250e+01   7.7009502e-07
   1.5671875e+01   8.3773933e-07
   1.5687500e+01   1.1294751e-06
   1.5703125e+01   1.0753391e-06
   1.5718750e+01   9.8552716e-07
   1.5734375e+01   6.8589717e-07
   1.5750000e+01   1.2532015e-06
   1.5765625e+01   1.9025558e-06
   1.5781250e+01   1.0534725e-06
   1.5796875e+01   1.0290958e-06
   1.5812500e+01   1.3562419e-06
   1.5828125e+01   1.8168739e-06
   1.5843750e+01   1.3872942e-06
   1.5859375e+01   1.2580953e-06
   1.5875000e+01   1.5453247e-06
   1.5890625e+01   1.5726528e-06
   1.5906250e+01   1.6509094e-06
   1.5921875e+01   1.1861380e-06
   1.5937500e+01   1.0323140e-06
   1.5953125e+01   1.2653754e-06
   1.5968750e+01   1.8305825e-06
   1.5984375e+01   2.0439674e-06
   1.6000000e+01   8.4714199e-07
