1024800300 900 1 1 1
1024801200 6780 1 1 1
1030645920 8880 1 3 1
1030654800 6720 1 3 1
1036484880 720 1 1 1
1044199860 2760 1 1 1
1088387460 1740 0 0 0
1088391840 4320 0 0 0
1088405400 7800 0 0 0
1088413200 10800 0 0 0
1088424000 6780 0 0 0
1088436480 9120 0 0 0
1088445600 7020 0 0 0
1119528000 43200 0 3 0
1121350200 553800 0 3 0
1121904000 248400 0 3 0
1123502400 216000 0 3 0
1123718400 739800 0 3 0
1125662400 626400 0 3 0
1127899800 225000 0 3 0
1128124800 367200 0 3 0
