% Start time         dt   add/rm problem
2007-11-30T19:41:00Z 120  + HBIASSA1p32
2007-11-30T19:41:00Z 120  + HBIASSA1p34
2007-11-30T20:08:00Z 120  + HBIASSA1p32
2007-11-30T20:08:00Z 120  + HBIASSA1p34
2008-06-14T12:32:00Z 10080 + HBIASSA1p32
2008-06-14T12:32:00Z 10080 + HBIASSA1p34
2008-06-14T17:08:00Z 180 + HBIASSA1p32
2008-06-14T17:08:00Z 180 + HBIASSA1p34
2008-09-25T18:00:00Z 54600 - HBIASSA1p32
2008-09-29T12:00:00Z 62400 - HBIASSA1p32
2008-10-04T05:00:00Z 25200 - HBIASSA1p32
2008-10-13T06:23:00Z 104820 - HBIASSA1p32
2008-10-20T06:00:00Z 17640 + PROBESA1p1
2008-10-20T06:00:00Z 17640 + PROBESA1p2
2008-10-20T06:00:00Z 17640 + PROBESA1p3
2008-10-20T06:00:00Z 17640 + PROBESA1p4
2008-11-04T14:40:00Z 20400 - HBIASSA1p32
2008-11-11T08:05:00Z 8700 - HBIASSA1p32
2008-12-30T23:05:00Z 7500 + HBIASSA1p32
2008-12-30T23:05:00Z 7500 + HBIASSA1p34
2009-02-14T01:55:00Z 7620 + HBIASSA1p32
2009-02-14T01:55:00Z 7620 + HBIASSA1p34
2009-02-18T16:30:00Z 13260 + PROBESA1p1
2009-02-18T16:30:00Z 13260 + PROBESA1p2
2009-02-18T16:30:00Z 13260 + PROBESA1p3
2009-02-18T16:30:00Z 13260 + PROBESA1p4
2009-02-19T01:36:54Z 10 + HBIASSA1p32
2009-02-19T01:36:54Z 10 + HBIASSA1p34
2009-05-09T17:00:00Z 58200 + HBIASSA1p32
2009-05-09T17:00:00Z 58200 + HBIASSA1p34
2009-06-24T01:30:00Z 18000 + HBIASSA1p32
2009-06-24T01:30:00Z 18000 + HBIASSA1p34
2009-09-13T14:45:00Z 99660 + HBIASSA1p32
2009-09-13T14:45:00Z 99660 + HBIASSA1p34
2019-01-13T21:30:00Z 7200 + BADBIAS1p2
2019-05-15T17:40:00Z 22200 + BADBIAS1p2
2019-07-22T19:30:00Z 39600 + BADBIAS1p2
2020-09-01T05:00:00Z 34200 + BADBIAS1p2
2020-09-03T04:30:00Z 27000 + BADBIAS1p2
2020-09-20T14:20:00Z 76800 + BADBIAS1p2
2020-09-30T18:00:00Z 21600 + BADBIAS1p2
2020-10-01T00:00:00Z 14400 + BADBIAS1p2
2020-10-01T09:30:00Z 9000  + BADBIAS1p2
2020-10-14T06:40:00Z 19200 + BADBIAS1p2
2020-12-13T15:10:00Z 600   + BADBIAS1p2
2021-12-19T21:30:00Z 9000  + BADBIAS1p2
