2001-01-07T06:15:00.000Z 2001-01-07T23:59:58.000Z 2 0
2001-01-07T06:15:01.000Z 2001-01-07T23:59:59.000Z 4 0
2001-01-07T06:15:02.000Z 2001-01-07T23:59:59.000Z 3 0
2001-01-08T00:00:00.000Z 2001-01-08T02:14:54.000Z 1 0
2001-01-08T00:00:03.000Z 2001-01-08T02:14:52.000Z 2 0
2001-01-08T00:00:04.000Z 2001-01-08T02:14:53.000Z 4 0
2001-01-08T00:00:05.000Z 2001-01-08T02:14:54.000Z 3 0
2001-01-08T07:35:20.000Z 2001-01-08T08:20:56.000Z 2 0
2001-01-08T11:14:56.000Z 2001-01-08T11:21:32.000Z 4 0
2001-01-08T11:24:33.000Z 2001-01-08T11:49:53.000Z 4 0
2001-01-08T11:31:25.000Z 2001-01-08T14:15:16.000Z 3 0
2001-01-08T11:51:25.000Z 2001-01-08T17:11:38.000Z 4 0
2001-01-08T16:45:32.000Z 2001-01-08T16:47:15.000Z 3 0
2001-01-08T17:15:45.000Z 2001-01-08T17:17:18.000Z 4 0
2001-01-08T22:34:35.000Z 2001-01-08T22:48:04.000Z 4 0
2001-01-09T04:39:12.000Z 2001-01-09T04:58:21.000Z 3 0
2001-01-09T08:51:04.000Z 2001-01-09T09:59:51.000Z 1 0
2001-01-09T09:05:03.000Z 2001-01-09T09:59:50.000Z 3 0
2001-01-09T09:05:03.000Z 2001-01-09T09:59:50.000Z 4 0
2001-01-09T10:04:50.000Z 2001-01-09T13:06:37.000Z 1 0
2001-01-09T13:16:50.000Z 2001-01-09T14:31:06.000Z 3 0
2001-01-09T14:32:49.000Z 2001-01-09T23:59:55.000Z 3 0
2001-01-09T15:10:00.000Z 2001-01-09T22:41:10.000Z 4 0
2001-01-09T15:10:01.000Z 2001-01-09T23:59:55.000Z 1 0
2001-01-09T15:10:04.000Z 2001-01-09T23:59:58.000Z 2 0
2001-01-09T22:42:37.000Z 2001-01-09T23:59:54.000Z 4 0
2001-01-10T00:00:00.000Z 2001-01-10T10:48:40.000Z 3 0
2001-01-10T00:00:00.000Z 2001-01-10T11:09:52.000Z 4 0
2001-01-10T00:00:01.000Z 2001-01-10T11:09:53.000Z 1 0
2001-01-10T00:00:03.000Z 2001-01-10T12:38:02.000Z 2 0
2001-01-10T12:28:26.000Z 2001-01-10T14:09:56.000Z 3 0
2001-01-10T12:48:12.000Z 2001-01-10T13:28:08.000Z 1 0
2001-01-10T13:29:20.000Z 2001-01-10T15:11:37.000Z 1 0
2001-01-10T15:21:43.000Z 2001-01-10T17:45:08.000Z 4 0
2001-01-10T15:26:59.000Z 2001-01-10T20:01:15.000Z 1 0
2001-01-10T17:55:21.000Z 2001-01-10T20:18:45.000Z 3 0
2001-01-11T11:56:44.000Z 2001-01-11T18:42:38.000Z 1 0
2001-01-11T19:44:54.000Z 2001-01-11T21:09:54.000Z 1 0
2001-01-11T20:23:00.000Z 2001-01-11T21:09:53.000Z 4 0
2001-01-11T21:10:04.000Z 2001-01-11T22:23:34.000Z 3 0
2001-01-11T22:33:46.000Z 2001-01-11T23:48:02.000Z 2 0
2001-01-12T09:07:44.000Z 2001-01-12T10:19:52.000Z 2 0
2001-01-12T09:20:03.000Z 2001-01-12T10:19:54.000Z 3 0
2001-01-12T09:20:03.000Z 2001-01-12T10:19:54.000Z 4 0
2001-01-12T09:20:04.000Z 2001-01-12T10:19:55.000Z 1 0
2001-01-12T10:20:04.000Z 2001-01-12T13:19:53.000Z 3 1
2001-01-12T10:20:04.000Z 2001-01-12T13:24:16.000Z 4 1
2001-01-12T10:20:05.000Z 2001-01-12T13:19:54.000Z 1 1
2001-01-12T10:32:30.000Z 2001-01-12T13:19:51.000Z 2 1
2001-01-12T13:20:02.000Z 2001-01-12T14:19:53.000Z 2 0
2001-01-12T13:20:03.000Z 2001-01-12T14:19:54.000Z 3 0
2001-01-12T13:20:04.000Z 2001-01-12T14:19:50.000Z 1 0
2001-01-12T13:24:46.000Z 2001-01-12T14:59:24.000Z 4 0
2001-01-12T14:43:27.000Z 2001-01-12T18:24:08.000Z 1 0
2001-01-12T15:09:38.000Z 2001-01-12T18:00:51.000Z 3 0
2001-01-12T18:26:32.000Z 2001-01-12T21:02:19.000Z 1 0
2001-01-13T12:00:18.000Z 2001-01-13T13:04:32.000Z 2 0
2001-01-13T13:14:42.000Z 2001-01-13T14:21:26.000Z 1 0
2001-01-13T14:31:38.000Z 2001-01-13T15:38:21.000Z 4 0
2001-01-13T15:48:34.000Z 2001-01-13T16:55:23.000Z 3 0
2001-01-14T02:44:12.000Z 2001-01-14T03:56:56.000Z 1 0
2001-01-14T03:27:02.000Z 2001-01-14T03:56:55.000Z 3 0
2001-01-14T03:27:03.000Z 2001-01-14T03:56:55.000Z 4 0
2001-01-14T03:27:06.000Z 2001-01-14T03:56:54.000Z 2 0
2001-01-14T03:57:04.000Z 2001-01-14T05:56:57.000Z 2 1
2001-01-14T03:57:05.000Z 2001-01-14T05:56:53.000Z 4 1
2001-01-14T03:57:06.000Z 2001-01-14T05:56:53.000Z 3 1
2001-01-14T03:57:27.000Z 2001-01-14T07:09:38.000Z 1 1
2001-01-14T05:57:03.000Z 2001-01-14T17:26:00.000Z 3 0
2001-01-14T05:57:03.000Z 2001-01-14T23:59:58.000Z 4 0
2001-01-14T05:57:07.000Z 2001-01-14T23:59:56.000Z 2 0
2001-01-14T07:10:29.000Z 2001-01-14T23:59:59.000Z 1 0
2001-01-14T17:27:07.000Z 2001-01-14T23:59:58.000Z 3 0
2001-01-15T00:00:02.000Z 2001-01-15T04:56:53.000Z 2 0
2001-01-15T00:00:03.000Z 2001-01-15T04:56:54.000Z 3 0
2001-01-15T00:00:03.000Z 2001-01-15T04:56:54.000Z 4 0
2001-01-15T00:00:04.000Z 2001-01-15T04:56:55.000Z 1 0
2001-01-15T10:27:49.000Z 2001-01-15T10:34:57.000Z 2 0
2001-01-15T10:37:37.000Z 2001-01-15T12:31:54.000Z 2 0
2001-01-15T12:49:49.000Z 2001-01-15T14:47:01.000Z 1 0
2001-01-15T14:58:46.000Z 2001-01-15T15:19:12.000Z 4 0
2001-01-15T16:06:41.000Z 2001-01-15T17:02:10.000Z 4 0
2001-01-15T17:12:18.000Z 2001-01-15T19:17:20.000Z 3 0
2001-01-16T14:34:32.000Z 2001-01-16T23:59:59.000Z 1 0
2001-01-16T14:43:01.000Z 2001-01-16T21:34:30.000Z 4 0
2001-01-16T14:43:01.000Z 2001-01-16T23:59:58.000Z 3 0
2001-01-16T14:43:05.000Z 2001-01-16T23:59:57.000Z 2 0
2001-01-16T21:36:24.000Z 2001-01-16T23:59:58.000Z 4 0
2001-01-17T00:00:02.000Z 2001-01-17T16:42:55.000Z 2 0
2001-01-17T00:00:03.000Z 2001-01-17T14:54:39.000Z 4 0
2001-01-17T00:00:03.000Z 2001-01-17T16:42:51.000Z 3 0
2001-01-17T00:00:04.000Z 2001-01-17T16:42:52.000Z 1 0
2001-01-17T14:56:48.000Z 2001-01-17T17:28:01.000Z 4 0
2001-01-17T17:50:21.000Z 2001-01-17T17:50:47.000Z 3 0
2001-01-17T18:47:27.000Z 2001-01-17T19:58:02.000Z 3 0
2001-01-18T20:19:07.000Z 2001-01-18T21:18:58.000Z 3 0
2001-01-18T20:19:07.000Z 2001-01-18T21:18:58.000Z 4 0
2001-01-18T20:19:08.000Z 2001-01-18T21:18:59.000Z 1 0
2001-01-18T20:19:11.000Z 2001-01-18T21:18:57.000Z 2 0
2001-01-18T21:19:07.000Z 2001-01-18T22:48:56.000Z 2 1
2001-01-18T21:19:08.000Z 2001-01-18T22:48:58.000Z 4 1
2001-01-18T21:19:09.000Z 2001-01-18T22:48:58.000Z 3 1
2001-01-18T21:19:09.000Z 2001-01-18T22:51:18.000Z 1 1
2001-01-18T22:49:06.000Z 2001-01-18T23:59:57.000Z 2 0
2001-01-18T22:49:08.000Z 2001-01-18T23:59:58.000Z 4 0
2001-01-18T22:49:08.000Z 2001-01-18T23:59:59.000Z 3 0
2001-01-18T22:51:38.000Z 2001-01-18T23:59:54.000Z 1 0
2001-01-19T00:00:00.000Z 2001-01-19T06:49:00.000Z 1 0
2001-01-19T00:00:02.000Z 2001-01-19T06:48:57.000Z 2 0
2001-01-19T00:00:04.000Z 2001-01-19T02:31:17.000Z 4 0
2001-01-19T00:00:04.000Z 2001-01-19T06:48:59.000Z 3 0
2001-01-19T02:33:31.000Z 2001-01-19T06:48:58.000Z 4 0
2001-01-19T07:34:46.000Z 2001-01-19T10:46:31.000Z 1 0
2001-01-19T10:56:41.000Z 2001-01-19T14:08:21.000Z 2 0
2001-01-19T14:18:30.000Z 2001-01-19T17:30:10.000Z 4 0
2001-01-19T16:32:19.000Z 2001-01-19T16:40:18.000Z 1 0
2001-01-19T17:42:22.000Z 2001-01-19T19:51:00.000Z 3 0
2001-01-19T19:52:02.000Z 2001-01-19T19:53:24.000Z 3 0
2001-01-19T19:54:31.000Z 2001-01-19T19:54:31.000Z 3 0
2001-01-19T19:56:25.000Z 2001-01-19T20:00:37.000Z 3 0
2001-01-19T20:01:49.000Z 2001-01-19T20:04:29.000Z 3 0
2001-01-19T20:11:42.000Z 2001-01-19T20:11:42.000Z 3 0
2001-01-19T20:13:25.000Z 2001-01-19T20:52:08.000Z 3 0
2001-01-19T23:51:40.000Z 2001-01-19T23:59:55.000Z 2 0
2001-01-19T23:51:41.000Z 2001-01-19T23:59:56.000Z 4 0
2001-01-19T23:51:42.000Z 2001-01-19T23:59:56.000Z 3 0
2001-01-19T23:51:43.000Z 2001-01-19T23:59:57.000Z 1 0
2001-01-20T00:00:00.000Z 2001-01-20T01:21:29.000Z 2 0
2001-01-20T00:00:01.000Z 2001-01-20T01:21:31.000Z 3 0
2001-01-20T00:00:01.000Z 2001-01-20T01:21:31.000Z 4 0
2001-01-20T00:00:02.000Z 2001-01-20T01:21:32.000Z 1 0
2001-01-20T01:21:39.000Z 2001-01-20T02:51:29.000Z 2 1
2001-01-20T01:21:41.000Z 2001-01-20T02:51:30.000Z 3 1
2001-01-20T01:21:41.000Z 2001-01-20T02:51:30.000Z 4 1
2001-01-20T01:21:42.000Z 2001-01-20T02:51:31.000Z 1 1
2001-01-20T02:51:39.000Z 2001-01-20T04:21:28.000Z 2 0
2001-01-20T02:51:40.000Z 2001-01-20T04:21:30.000Z 4 0
2001-01-20T02:51:42.000Z 2001-01-20T04:21:31.000Z 1 0
2001-01-20T02:51:46.000Z 2001-01-20T04:21:30.000Z 3 0
2001-01-20T10:57:20.000Z 2001-01-20T12:32:44.000Z 2 0
2001-01-20T12:42:49.000Z 2001-01-20T14:18:14.000Z 1 0
2001-01-20T14:33:04.000Z 2001-01-20T14:46:33.000Z 4 0
2001-01-20T14:48:11.000Z 2001-01-20T23:59:59.000Z 4 0
2001-01-20T16:01:00.000Z 2001-01-20T16:13:42.000Z 3 0
2001-01-20T16:01:01.000Z 2001-01-20T23:59:55.000Z 1 0
2001-01-20T16:01:03.000Z 2001-01-20T23:59:57.000Z 2 0
2001-01-20T16:17:39.000Z 2001-01-20T23:59:59.000Z 3 0
2001-01-21T00:00:00.000Z 2001-01-21T01:00:53.000Z 1 0
2001-01-21T00:00:02.000Z 2001-01-21T01:00:50.000Z 2 0
2001-01-21T00:00:04.000Z 2001-01-21T01:00:52.000Z 3 0
2001-01-21T00:00:04.000Z 2001-01-21T01:00:52.000Z 4 0
2001-01-21T06:37:24.000Z 2001-01-21T06:37:50.000Z 1 0
2001-01-21T06:38:52.000Z 2001-01-21T23:59:57.000Z 1 0
2001-01-21T08:54:21.000Z 2001-01-21T18:09:56.000Z 4 0
2001-01-21T08:54:22.000Z 2001-01-21T23:59:57.000Z 3 0
2001-01-21T08:54:25.000Z 2001-01-21T23:59:55.000Z 2 0
2001-01-21T18:11:54.000Z 2001-01-21T21:13:21.000Z 4 0
2001-01-21T21:14:49.000Z 2001-01-21T21:19:01.000Z 4 0
2001-01-21T21:23:08.000Z 2001-01-21T21:24:41.000Z 4 0
2001-01-21T21:25:48.000Z 2001-01-21T23:59:56.000Z 4 0
2001-01-22T00:00:00.000Z 2001-01-22T01:54:13.000Z 2 0
2001-01-22T00:00:02.000Z 2001-01-22T01:54:14.000Z 3 0
2001-01-22T00:00:02.000Z 2001-01-22T01:54:14.000Z 4 0
2001-01-22T00:00:03.000Z 2001-01-22T01:54:15.000Z 1 0
2001-01-22T09:43:50.000Z 2001-01-22T11:59:41.000Z 2 0
2001-01-22T12:19:44.000Z 2001-01-22T14:25:37.000Z 1 0
2001-01-22T14:35:49.000Z 2001-01-22T16:51:35.000Z 4 0
2001-01-22T17:17:10.000Z 2001-01-22T19:17:34.000Z 3 0
2001-01-23T17:37:50.000Z 2001-01-23T19:49:07.000Z 3 0
2001-01-23T17:38:21.000Z 2001-01-23T19:00:06.000Z 1 0
2001-01-23T20:42:15.000Z 2001-01-23T22:04:00.000Z 2 0
2001-01-23T22:14:09.000Z 2001-01-23T23:59:57.000Z 4 0
2001-01-23T22:56:02.000Z 2001-01-23T23:59:55.000Z 2 0
2001-01-23T22:56:04.000Z 2001-01-23T23:59:57.000Z 3 0
2001-01-23T22:56:05.000Z 2001-01-23T23:59:58.000Z 1 0
2001-01-24T00:00:00.000Z 2001-01-24T05:25:53.000Z 2 0
2001-01-24T00:00:02.000Z 2001-01-24T05:25:50.000Z 3 0
2001-01-24T00:00:02.000Z 2001-01-24T05:25:55.000Z 4 0
2001-01-24T00:00:03.000Z 2001-01-24T05:25:51.000Z 1 0
2001-01-24T05:26:00.000Z 2001-01-24T08:25:54.000Z 3 1
2001-01-24T05:26:01.000Z 2001-01-24T08:25:55.000Z 1 1
2001-01-24T05:26:03.000Z 2001-01-24T08:25:52.000Z 2 1
2001-01-24T05:26:05.000Z 2001-01-24T08:25:54.000Z 4 1
2001-01-24T08:26:02.000Z 2001-01-24T11:23:32.000Z 2 0
2001-01-24T08:26:04.000Z 2001-01-24T09:31:50.000Z 4 0
2001-01-24T08:26:04.000Z 2001-01-24T09:31:51.000Z 3 0
2001-01-24T08:26:05.000Z 2001-01-24T09:31:52.000Z 1 0
2001-01-24T11:38:00.000Z 2001-01-24T14:17:02.000Z 1 0
2001-01-24T14:27:14.000Z 2001-01-24T17:10:34.000Z 4 0
2001-01-24T17:24:03.000Z 2001-01-24T20:04:07.000Z 3 0
2001-01-25T05:35:54.000Z 2001-01-25T06:05:46.000Z 2 0
2001-01-25T05:35:55.000Z 2001-01-25T06:05:43.000Z 4 0
2001-01-25T05:35:56.000Z 2001-01-25T06:05:43.000Z 3 0
2001-01-25T05:35:56.000Z 2001-01-25T06:05:44.000Z 1 0
2001-01-25T06:05:53.000Z 2001-01-25T07:17:45.000Z 4 1
2001-01-25T06:05:53.000Z 2001-01-25T07:17:46.000Z 3 1
2001-01-25T06:05:54.000Z 2001-01-25T07:17:47.000Z 1 1
2001-01-25T06:05:57.000Z 2001-01-25T07:17:44.000Z 2 1
2001-01-25T07:17:54.000Z 2001-01-25T07:47:42.000Z 2 0
2001-01-25T07:17:56.000Z 2001-01-25T07:47:44.000Z 3 0
2001-01-25T07:17:56.000Z 2001-01-25T07:47:44.000Z 4 0
2001-01-25T07:17:57.000Z 2001-01-25T07:47:45.000Z 1 0
2001-01-25T11:56:23.000Z 2001-01-25T12:48:41.000Z 2 0
2001-01-25T13:00:28.000Z 2001-01-25T13:51:13.000Z 4 0
2001-01-25T13:18:30.000Z 2001-01-25T13:23:39.000Z 3 0
2001-01-25T14:03:26.000Z 2001-01-25T14:13:49.000Z 1 0
2001-01-25T14:15:01.000Z 2001-01-25T14:53:45.000Z 1 0
2001-01-26T00:30:43.000Z 2001-01-26T05:26:42.000Z 1 0
2001-01-26T05:36:53.000Z 2001-01-26T23:59:58.000Z 2 0
2001-01-26T06:01:18.000Z 2001-01-26T23:59:55.000Z 3 0
2001-01-26T06:01:18.000Z 2001-01-26T23:59:55.000Z 4 0
2001-01-26T06:01:24.000Z 2001-01-26T23:59:56.000Z 1 0
2001-01-27T00:00:00.000Z 2001-01-27T01:07:09.000Z 3 0
2001-01-27T00:00:00.000Z 2001-01-27T01:07:09.000Z 4 0
2001-01-27T00:00:01.000Z 2001-01-27T01:07:10.000Z 1 0
2001-01-27T00:00:03.000Z 2001-01-27T01:07:07.000Z 2 0
2001-01-27T09:58:40.000Z 2001-01-27T11:51:35.000Z 2 0
2001-01-27T12:01:45.000Z 2001-01-27T13:56:03.000Z 1 0
2001-01-27T14:07:02.000Z 2001-01-27T16:00:28.000Z 3 0
2001-01-27T16:10:40.000Z 2001-01-27T18:04:58.000Z 4 0
2001-01-28T09:25:00.000Z 2001-01-28T10:29:50.000Z 1 0
2001-01-28T09:25:03.000Z 2001-01-28T10:29:47.000Z 2 0
2001-01-28T09:25:04.000Z 2001-01-28T10:29:49.000Z 4 0
2001-01-28T09:25:10.000Z 2001-01-28T10:29:44.000Z 3 0
2001-01-28T11:55:32.000Z 2001-01-28T14:16:01.000Z 1 0
2001-01-28T14:26:13.000Z 2001-01-28T14:27:56.000Z 3 0
2001-01-28T14:30:46.000Z 2001-01-28T17:00:52.000Z 3 0
2001-01-28T14:55:03.000Z 2001-01-28T17:00:51.000Z 2 0
2001-01-28T14:55:05.000Z 2001-01-28T17:00:52.000Z 4 0
2001-01-28T14:55:05.000Z 2001-01-28T17:00:53.000Z 1 0
2001-01-28T17:01:02.000Z 2001-01-28T21:00:53.000Z 4 1
2001-01-28T17:01:03.000Z 2001-01-28T21:00:53.000Z 3 1
2001-01-28T17:01:04.000Z 2001-01-28T21:00:54.000Z 1 1
2001-01-28T17:01:47.000Z 2001-01-28T21:00:51.000Z 2 1
2001-01-28T21:01:03.000Z 2001-01-28T23:59:55.000Z 3 0
2001-01-28T21:01:04.000Z 2001-01-28T23:59:56.000Z 1 0
2001-01-28T21:01:07.000Z 2001-01-28T23:59:59.000Z 2 0
2001-01-28T21:01:24.000Z 2001-01-28T23:59:55.000Z 4 0
2001-01-29T00:00:00.000Z 2001-01-29T04:00:52.000Z 3 0
2001-01-29T00:00:00.000Z 2001-01-29T04:00:52.000Z 4 0
2001-01-29T00:00:01.000Z 2001-01-29T04:00:53.000Z 1 0
2001-01-29T00:00:04.000Z 2001-01-29T04:00:51.000Z 2 0
2001-01-29T08:52:53.000Z 2001-01-29T11:20:30.000Z 2 0
2001-01-29T11:30:41.000Z 2001-01-29T13:44:48.000Z 1 0
2001-01-29T13:45:50.000Z 2001-01-29T13:58:17.000Z 1 0
2001-01-29T14:08:24.000Z 2001-01-29T16:36:01.000Z 4 0
2001-01-29T16:46:14.000Z 2001-01-29T19:13:30.000Z 3 0
2001-01-30T20:17:43.000Z 2001-01-30T21:27:11.000Z 1 0
2001-01-30T21:37:18.000Z 2001-01-30T22:46:46.000Z 3 0
2001-01-30T22:56:57.000Z 2001-01-30T23:03:29.000Z 2 0
2001-01-30T23:06:24.000Z 2001-01-30T23:59:59.000Z 2 0
2001-01-31T00:00:04.000Z 2001-01-31T00:06:25.000Z 2 0
2001-01-31T00:16:35.000Z 2001-01-31T07:30:55.000Z 4 0
2001-01-31T00:55:03.000Z 2001-01-31T07:30:50.000Z 3 0
2001-01-31T00:55:04.000Z 2001-01-31T07:30:51.000Z 1 0
2001-01-31T00:55:07.000Z 2001-01-31T07:30:53.000Z 2 0
2001-01-31T07:31:00.000Z 2001-01-31T11:40:53.000Z 3 1
2001-01-31T07:31:01.000Z 2001-01-31T11:40:54.000Z 1 1
2001-01-31T07:31:05.000Z 2001-01-31T11:42:36.000Z 4 1
2001-01-31T07:31:34.000Z 2001-01-31T11:40:51.000Z 2 1
2001-01-31T11:41:03.000Z 2001-01-31T23:59:58.000Z 3 0
2001-01-31T11:41:04.000Z 2001-01-31T23:59:59.000Z 1 0
2001-01-31T11:41:07.000Z 2001-01-31T23:59:57.000Z 2 0
2001-01-31T11:43:17.000Z 2001-01-31T23:59:58.000Z 4 0
2001-02-01T00:00:02.000Z 2001-02-01T02:54:52.000Z 2 0
2001-02-01T00:00:03.000Z 2001-02-01T02:54:53.000Z 3 0
2001-02-01T00:00:03.000Z 2001-02-01T02:54:53.000Z 4 0
2001-02-01T00:00:04.000Z 2001-02-01T02:54:54.000Z 1 0
2001-02-01T10:22:25.000Z 2001-02-01T11:44:25.000Z 2 0
2001-02-01T11:54:36.000Z 2001-02-01T13:19:06.000Z 1 0
2001-02-01T13:29:18.000Z 2001-02-01T14:53:48.000Z 4 0
2001-02-01T13:55:07.000Z 2001-02-01T16:21:01.000Z 2 0
2001-02-01T15:03:56.000Z 2001-02-01T16:28:31.000Z 3 0
2001-02-02T03:46:28.000Z 2001-02-02T07:30:46.000Z 1 0
2001-02-02T07:29:57.000Z 2001-02-02T07:30:48.000Z 2 0
2001-02-02T07:29:59.000Z 2001-02-02T07:30:50.000Z 3 0
2001-02-02T07:29:59.000Z 2001-02-02T07:30:50.000Z 4 0
2001-02-02T07:30:59.000Z 2001-02-02T07:36:49.000Z 2 1
2001-02-02T07:31:00.000Z 2001-02-02T07:36:45.000Z 4 1
2001-02-02T07:31:01.000Z 2001-02-02T07:36:46.000Z 3 1
2001-02-02T07:31:22.000Z 2001-02-02T07:39:21.000Z 1 1
2001-02-02T07:36:56.000Z 2001-02-02T23:59:58.000Z 4 0
2001-02-02T07:36:56.000Z 2001-02-02T23:59:59.000Z 3 0
2001-02-02T07:36:59.000Z 2001-02-02T23:59:57.000Z 2 0
2001-02-02T07:39:57.000Z 2001-02-02T23:59:54.000Z 1 0
2001-02-03T00:00:00.000Z 2001-02-03T23:59:57.000Z 1 0
2001-02-03T00:00:02.000Z 2001-02-03T23:59:54.000Z 2 0
2001-02-03T00:00:04.000Z 2001-02-03T13:47:35.000Z 4 0
2001-02-03T00:00:04.000Z 2001-02-03T23:59:56.000Z 3 0
2001-02-03T13:53:05.000Z 2001-02-03T23:59:56.000Z 4 0
2001-02-04T00:00:00.000Z 2001-02-04T08:10:44.000Z 2 0
2001-02-04T00:00:01.000Z 2001-02-04T22:29:49.000Z 3 0
2001-02-04T00:00:01.000Z 2001-02-04T22:29:49.000Z 4 0
2001-02-04T00:00:02.000Z 2001-02-04T22:29:45.000Z 1 0
2001-02-04T13:30:52.000Z 2001-02-04T22:29:47.000Z 2 0
2001-02-04T22:29:55.000Z 2001-02-04T22:35:46.000Z 1 1
2001-02-04T22:29:58.000Z 2001-02-04T22:35:48.000Z 2 1
2001-02-04T22:29:59.000Z 2001-02-04T22:35:50.000Z 3 1
2001-02-04T22:29:59.000Z 2001-02-04T22:35:50.000Z 4 1
2001-02-04T22:35:56.000Z 2001-02-04T23:59:55.000Z 1 0
2001-02-04T22:35:58.000Z 2001-02-04T23:59:57.000Z 2 0
2001-02-04T22:36:00.000Z 2001-02-04T23:59:59.000Z 3 0
2001-02-04T22:36:00.000Z 2001-02-04T23:59:59.000Z 4 0
2001-02-05T00:00:00.000Z 2001-02-05T06:14:49.000Z 1 0
2001-02-05T00:00:02.000Z 2001-02-05T06:14:47.000Z 2 0
2001-02-05T00:00:04.000Z 2001-02-05T03:40:56.000Z 3 0
2001-02-05T00:00:04.000Z 2001-02-05T06:14:48.000Z 4 0
2001-02-05T08:01:57.000Z 2001-02-05T08:09:35.000Z 2 0
2001-02-05T08:10:42.000Z 2001-02-05T10:28:52.000Z 2 0
2001-02-05T11:00:04.000Z 2001-02-05T13:29:34.000Z 4 0
2001-02-05T13:39:48.000Z 2001-02-05T16:18:29.000Z 1 0
2001-02-05T16:28:42.000Z 2001-02-05T19:07:28.000Z 3 0
2001-02-06T22:27:06.000Z 2001-02-06T22:36:27.000Z 1 0
2001-02-06T22:36:40.000Z 2001-02-06T22:42:30.000Z 2 1
2001-02-06T22:36:41.000Z 2001-02-06T22:42:27.000Z 4 1
2001-02-06T22:36:58.000Z 2001-02-06T22:43:04.000Z 1 1
2001-02-06T22:42:37.000Z 2001-02-06T23:12:30.000Z 4 0
2001-02-06T22:42:40.000Z 2001-02-06T23:12:28.000Z 2 0
2001-02-06T22:43:35.000Z 2001-02-06T23:12:26.000Z 1 0
2001-02-06T23:12:39.000Z 2001-02-06T23:59:57.000Z 2 1
2001-02-06T23:12:40.000Z 2001-02-06T23:59:59.000Z 4 1
2001-02-06T23:12:57.000Z 2001-02-06T23:59:55.000Z 1 1
2001-02-06T23:38:11.000Z 2001-02-06T23:59:59.000Z 3 1
2001-02-07T00:00:00.000Z 2001-02-07T00:44:55.000Z 1 1
2001-02-07T00:00:03.000Z 2001-02-07T00:42:28.000Z 2 1
2001-02-07T00:00:04.000Z 2001-02-07T00:42:29.000Z 4 1
2001-02-07T00:00:04.000Z 2001-02-07T00:42:30.000Z 3 1
2001-02-07T00:42:38.000Z 2001-02-07T05:42:30.000Z 2 0
2001-02-07T00:42:40.000Z 2001-02-07T05:42:26.000Z 3 0
2001-02-07T00:42:40.000Z 2001-02-07T05:42:26.000Z 4 0
2001-02-07T00:45:15.000Z 2001-02-07T05:42:27.000Z 1 0
2001-02-07T05:42:36.000Z 2001-02-07T08:42:30.000Z 4 1
