985232400 118740 0 0
986020500 1380 0 9999
987595200 240 1 2
987888600 11100 0 9999
989752380 4020 1 2
990120420 2100 1 2
990756690 80 1 2
995319900 240 1 2
1001921400 2100 1 260
1002926381 2 0 1
1003297723 90 1 0
1003785300 300 1 2
1005163140 2640 1 0
1008080820 7020 0 1
1008285240 7020 0 1
1010424960 77370 0 0
1010759400 180 1 2
1013982300 1500 1 261
1013983200 120 1 261
1014187380 2100 1 261
1014392580 2400 1 261
1018947600 240 1 2
1020074100 772560 0 1
1020846660 2280 1 0
1021175637 1800 1 261
1022408820 54180 1 261
1024479720 3120 0 2
1027933619 -1 0 11
1028643000 1200 1 1
1028658000 10800 0 1
1029460200 51300 0 0
1033574400 34200 1 9999
1033785000 23400 1 9999
1034258820 77460 0 0
1035075148 746 0 0
1035167537 4106 0 0
1036185780 11820 0 9999
1036200780 87060 0 9999
1036297380 109080 0 0
1037065980 840 0 0
1037075040 28740 0 0
1038219320 545 0 0
1038499800 16200 0 0
1039530600 5160 1 1
1040738700 16200 0 0
1041840116 104416 0 0
1042653600 300 1 2
1043309587 65644 0 0
1043412636 3606 0 999
1044098046 294 0 999
1045047720 10740 0 0
1047079856 1200 1 261
1047628394 3 0 0
1048361520 54396 1 999
1048737276 90084 1 999
1048741920 14400 0 1
1049511000 48420 0 999
1049765400 90060 1 999
1051272000 300 1 2
1051436460 16200 0 1
1051958700 67440 0 1
1052107020 30300 0 0
1054697154 2086 1 2
1054891500 7200 0 1
1055138400 170 1 2
1055302500 13920 0 0
1055941102 598664 0 999
1056177000 140 1 2
1058009220 780 1 1
1058036400 180 1 1
1058445000 320 1 1
1058806200 360 1 1
1059097272 2 0 1
1064603400 290 1 2
1066083318 2 0 1
1067219765 2 0 1
1067354460 120 0 0
1067416200 30720 0 1
1067446620 10320 0 999
1071176100 10800 0 1
1071291000 62640 0 2
1071342600 7380 1 999
1071360480 220620 0 0
1071387000 56520 1 999
1071545400 360 1 261
1071989554 2 0 1
1073489400 300 1 2
1073531100 37170 0 0
1073612520 665 0 0
1075987380 79860 0 1
1076880420 20940 0 15
1077890400 72780 0 0
1080519852 2 0 1
1081802405 2 0 1
1083469680 4740 1 2
1083909600 305 1 2
1084950000 40 1 2
1085119200 20 1 2
1085823300 10800 0 1
1086599815 10 1 2
1087150639 12971 0 13
1087180620 18360 0 9999
1087379820 3600 1 999
1092045900 6600 0 1
1092456600 7200 0 1
1092505483 3 0 1
1092524400 69180 0 1
1092833280 68640 0 0
1092902760 18840 0 0
1093141800 260 1 2
1093982100 10800 0 1
1094373180 68220 1 0
1094574180 72630 1 0
1094778050 71660 1 0
1095369600 10800 0 1
1095438580 2 0 1
1095632040 39960 0 1
1096143812 32308 0 0
1096259570 21970 0 1
1097492924 2 0 1
1097666030 28150 0 15
1098807556 2 0 1
1099187110 219590 0 0
1099753800 171000 0 0
1101656040 13800 0 9999
1101805740 103800 0 1
1101909540 11160 0 1
1101921540 14760 0 0
1102892580 2400 0 9999
1104465960 81370 0 1
1105171140 5940 0 9999
1105986420 43200 0 1
1106205060 29820 0 0
1106234880 73920 0 2
1106429700 11160 0 1
1106858100 13980 0 9999
1107622740 16080 0 9999
1109062620 4440 0 9999
1110439737 2 0 1
1110696900 22020 0 9999
1110762600 12660 0 9999
