% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey-SW frame
%  f [Hz]          power [(mV/m)^2/Hz]   
   4.0193737e+01   9.8345709e-06
   4.0249330e+01   1.7376756e-05
   4.0304923e+01   1.0429947e-05
   4.0360516e+01   6.9081504e-06
   4.0416109e+01   6.9223930e-06
   4.0471702e+01   7.3068553e-06
   4.0527295e+01   6.9921188e-06
   4.0582888e+01   6.7488807e-06
   4.0638481e+01   6.3658659e-06
   4.0694074e+01   6.7625842e-06
   4.0749667e+01   7.0498786e-06
   4.0805260e+01   7.1057258e-06
   4.0860853e+01   6.9207428e-06
   4.0916446e+01   6.6347938e-06
   4.0972039e+01   7.3372121e-06
   4.1027632e+01   7.2215779e-06
   4.1083225e+01   6.6534901e-06
   4.1138818e+01   6.3052241e-06
   4.1194411e+01   7.2135679e-06
   4.1250004e+01   8.1539138e-06
   4.1305597e+01   9.5246773e-06
   4.1361190e+01   9.3926675e-06
   4.1416783e+01   8.3051270e-06
   4.1472376e+01   7.3291510e-06
   4.1527969e+01   6.4428306e-06
   4.1583562e+01   6.5883620e-06
   4.1639155e+01   6.9623683e-06
   4.1694748e+01   6.2475557e-06
   4.1750341e+01   6.3367244e-06
   4.1805934e+01   6.7675024e-06
   4.1861527e+01   7.0648810e-06
   4.1917120e+01   6.7673035e-06
   4.1972713e+01   5.6800298e-06
   4.2028306e+01   6.2057312e-06
   4.2083899e+01   7.4515895e-06
   4.2139492e+01   6.5757679e-06
   4.2195085e+01   6.8422616e-06
   4.2250678e+01   7.0411720e-06
   4.2306271e+01   7.0885555e-06
   4.2361864e+01   7.3001400e-06
   4.2417457e+01   7.9727406e-06
   4.2473050e+01   8.0418323e-06
   4.2528643e+01   7.0878913e-06
   4.2584236e+01   6.7369933e-06
   4.2639829e+01   7.0885183e-06
   4.2695422e+01   7.0753618e-06
   4.2751015e+01   7.2175261e-06
   4.2806608e+01   6.6078571e-06
   4.2862201e+01   6.8694076e-06
   4.2917794e+01   6.6728874e-06
   4.2973387e+01   6.8612396e-06
   4.3028980e+01   6.4568684e-06
   4.3084573e+01   7.1180494e-06
   4.3140166e+01   7.3838890e-06
   4.3195759e+01   7.4973538e-06
   4.3251352e+01   6.8306754e-06
   4.3306945e+01   6.7224292e-06
   4.3362538e+01   7.0688626e-06
   4.3418131e+01   7.0319075e-06
   4.3473724e+01   6.8275374e-06
   4.3529317e+01   6.1731424e-06
   4.3584910e+01   6.4406713e-06
   4.3640503e+01   6.4074956e-06
   4.3696096e+01   6.5931249e-06
   4.3751689e+01   6.5574323e-06
   4.3807282e+01   7.7080845e-06
   4.3862875e+01   7.0285604e-06
   4.3918468e+01   6.9591941e-06
   4.3974061e+01   6.5718944e-06
   4.4029654e+01   6.6886312e-06
   4.4085247e+01   7.0192813e-06
   4.4140840e+01   7.0805541e-06
   4.4196433e+01   7.1732969e-06
   4.4252026e+01   7.1626654e-06
   4.4307619e+01   6.3733653e-06
   4.4363212e+01   7.2894506e-06
   4.4418805e+01   7.2976362e-06
   4.4474398e+01   7.3288665e-06
   4.4529991e+01   7.6772093e-06
   4.4585584e+01   7.8008072e-06
   4.4641177e+01   7.5197437e-06
   4.4696770e+01   7.3208132e-06
   4.4752363e+01   6.8211058e-06
   4.4807956e+01   6.4891670e-06
   4.4863549e+01   6.2621354e-06
   4.4919142e+01   6.3250729e-06
   4.4974735e+01   7.0741374e-06
   4.5030328e+01   7.4815173e-06
   4.5085921e+01   6.6851421e-06
   4.5141514e+01   6.8606472e-06
   4.5197107e+01   7.2881749e-06
   4.5252700e+01   8.6315792e-06
   4.5308293e+01   7.1407664e-06
   4.5363886e+01   6.4799096e-06
   4.5419479e+01   6.7282085e-06
   4.5475072e+01   8.3007340e-06
   4.5530665e+01   8.0665282e-06
   4.5586258e+01   7.0380239e-06
   4.5641851e+01   6.0936264e-06
   4.5697444e+01   5.3935897e-06
   4.5753037e+01   6.3962310e-06
   4.5808630e+01   7.0419200e-06
   4.5864223e+01   6.5699774e-06
   4.5919816e+01   6.7096376e-06
   4.5975409e+01   7.1348372e-06
   4.6031002e+01   7.0722239e-06
   4.6086595e+01   6.0815795e-06
   4.6142188e+01   6.5615191e-06
   4.6197781e+01   6.6773533e-06
   4.6253374e+01   6.2283283e-06
   4.6308967e+01   6.7291063e-06
   4.6364560e+01   7.1831025e-06
   4.6420153e+01   7.0282904e-06
   4.6475746e+01   6.9255113e-06
   4.6531339e+01   6.4088624e-06
   4.6586932e+01   7.3245319e-06
   4.6642525e+01   6.6793701e-06
   4.6698118e+01   6.1108013e-06
   4.6753711e+01   6.9843354e-06
   4.6809304e+01   7.4874377e-06
   4.6864897e+01   6.7179807e-06
   4.6920490e+01   6.4823338e-06
   4.6976083e+01   6.7924346e-06
   4.7031676e+01   7.0441752e-06
   4.7087269e+01   6.8551064e-06
   4.7142862e+01   6.6017119e-06
   4.7198455e+01   6.1066971e-06
   4.7254048e+01   6.5689691e-06
   4.7309641e+01   6.4161071e-06
   4.7365234e+01   6.4641159e-06
   4.7420827e+01   6.4475866e-06
   4.7476420e+01   6.1247380e-06
   4.7532013e+01   6.3334409e-06
   4.7587606e+01   8.8725770e-06
   4.7643199e+01   1.5707335e-05
   4.7698792e+01   1.0164770e-05
   4.7754385e+01   6.9655453e-06
   4.7809978e+01   6.7691042e-06
   4.7865571e+01   7.1967673e-06
   4.7921164e+01   7.3320372e-06
   4.7976757e+01   7.4515042e-06
   4.8032350e+01   9.1430029e-06
   4.8087943e+01   4.4110482e-05
   4.8143536e+01   6.0599664e-05
   4.8199129e+01   1.7169078e-05
   4.8254722e+01   7.2846167e-06
   4.8310315e+01   6.7793130e-06
   4.8365908e+01   6.6992096e-06
   4.8421501e+01   7.0321031e-06
   4.8477094e+01   6.8049586e-06
   4.8532687e+01   6.5210550e-06
   4.8588280e+01   6.4182445e-06
   4.8643873e+01   7.0010822e-06
   4.8699466e+01   5.8258615e-06
   4.8755059e+01   5.3890914e-06
   4.8810652e+01   5.8196226e-06
   4.8866245e+01   5.4588573e-06
   4.8921838e+01   5.7352448e-06
   4.8977431e+01   6.5027374e-06
   4.9033024e+01   6.1388736e-06
   4.9088617e+01   6.0691303e-06
   4.9144210e+01   5.9892168e-06
   4.9199803e+01   6.7841989e-06
   4.9255396e+01   7.7546218e-06
   4.9310989e+01   7.5415626e-06
   4.9366582e+01   7.0131808e-06
   4.9422175e+01   7.2015815e-06
   4.9477768e+01   7.4755258e-06
   4.9533361e+01   7.2208560e-06
   4.9588954e+01   6.7264940e-06
   4.9644547e+01   6.5356395e-06
   4.9700140e+01   1.0061152e-05
   4.9755733e+01   2.4706119e-05
   4.9811326e+01   1.4824290e-05
   4.9866919e+01   6.2576238e-06
   4.9922512e+01   6.1429164e-06
   4.9978105e+01   6.4339774e-06
   5.0033698e+01   7.1880557e-06
   5.0089291e+01   6.9151633e-06
   5.0144884e+01   6.6382351e-06
   5.0200477e+01   1.2972579e-05
   5.0256070e+01   2.8565434e-05
   5.0311663e+01   1.1915198e-05
   5.0367256e+01   7.3959067e-06
   5.0422849e+01   6.0178749e-06
   5.0478442e+01   6.3232446e-06
   5.0534035e+01   7.2003444e-06
   5.0589628e+01   6.7208531e-06
   5.0645221e+01   6.2155436e-06
   5.0700814e+01   6.7199939e-06
   5.0756407e+01   7.0662543e-06
   5.0812000e+01   6.4412251e-06
   5.0867593e+01   7.0480771e-06
   5.0923186e+01   7.2745980e-06
   5.0978779e+01   7.6040101e-06
   5.1034372e+01   7.0474058e-06
   5.1089965e+01   6.5742154e-06
   5.1145558e+01   6.1005447e-06
   5.1201151e+01   6.1311494e-06
   5.1256744e+01   6.8240612e-06
   5.1312337e+01   7.2318633e-06
   5.1367930e+01   7.2413260e-06
   5.1423523e+01   6.9395682e-06
   5.1479116e+01   5.8057052e-06
   5.1534709e+01   6.1856881e-06
   5.1590302e+01   6.5141108e-06
   5.1645895e+01   6.3457743e-06
   5.1701488e+01   6.3831846e-06
   5.1757081e+01   6.0502939e-06
   5.1812674e+01   8.5250674e-06
   5.1868267e+01   1.9863933e-05
   5.1923860e+01   1.8232130e-05
   5.1979453e+01   7.7056108e-06
   5.2035046e+01   6.4795908e-06
   5.2090639e+01   6.3434272e-06
   5.2146232e+01   6.4189820e-06
   5.2201825e+01   6.0112513e-06
   5.2257418e+01   6.1848017e-06
   5.2313011e+01   9.8428752e-06
   5.2368604e+01   1.5269811e-05
   5.2424197e+01   9.6898970e-06
   5.2479790e+01   6.7690882e-06
   5.2535383e+01   2.8935976e-05
   5.2590976e+01   6.9701620e-05
   5.2646569e+01   2.1288679e-05
   5.2702162e+01   6.6820764e-06
   5.2757755e+01   6.5351004e-06
   5.2813348e+01   7.5059661e-06
   5.2868941e+01   7.3076236e-06
   5.2924534e+01   7.0553305e-06
   5.2980127e+01   7.4695263e-06
   5.3035720e+01   2.3214363e-05
   5.3091313e+01   2.8579002e-05
   5.3146906e+01   9.1449898e-06
   5.3202499e+01   6.0424194e-06
   5.3258092e+01   6.6341527e-06
   5.3313685e+01   6.6160267e-06
   5.3369278e+01   7.2898691e-06
   5.3424871e+01   6.8592012e-06
   5.3480464e+01   6.0196091e-06
   5.3536057e+01   5.9992503e-06
   5.3591650e+01   6.5871158e-06
   5.3647243e+01   6.5683536e-06
   5.3702836e+01   7.1988195e-06
   5.3758429e+01   6.7447523e-06
   5.3814022e+01   6.5043539e-06
   5.3869615e+01   6.6923842e-06
   5.3925208e+01   7.0510278e-06
   5.3980801e+01   6.8641517e-06
   5.4036394e+01   7.0120762e-06
   5.4091987e+01   6.5866166e-06
   5.4147580e+01   6.2398411e-06
   5.4203173e+01   6.2707596e-06
   5.4258766e+01   6.5528061e-06
   5.4314359e+01   6.1409394e-06
   5.4369952e+01   6.8257385e-06
   5.4425545e+01   8.0247525e-06
   5.4481138e+01   8.1913451e-06
   5.4536731e+01   8.2372391e-06
   5.4592324e+01   6.7510440e-06
   5.4647917e+01   6.4114015e-06
   5.4703510e+01   6.8972099e-06
   5.4759103e+01   8.4713057e-06
   5.4814696e+01   7.0874347e-06
   5.4870289e+01   6.2860344e-06
   5.4925882e+01   6.0464945e-06
   5.4981475e+01   6.6094749e-06
   5.5037068e+01   6.5313817e-06
   5.5092661e+01   5.9242626e-06
   5.5148254e+01   7.1986303e-06
   5.5203847e+01   7.9765318e-06
   5.5259440e+01   8.2330473e-06
   5.5315033e+01   6.1656652e-06
   5.5370626e+01   5.7055840e-06
   5.5426219e+01   5.6102426e-06
   5.5481812e+01   6.5603868e-06
   5.5537405e+01   6.1813307e-06
   5.5592998e+01   6.0042762e-06
   5.5648591e+01   6.3000691e-06
   5.5704184e+01   6.2227246e-06
   5.5759777e+01   6.0024399e-06
   5.5815370e+01   6.4155920e-06
   5.5870963e+01   6.3995715e-06
   5.5926556e+01   5.7404056e-06
   5.5982149e+01   5.8944310e-06
   5.6037742e+01   6.1352198e-06
   5.6093335e+01   6.4173910e-06
   5.6148928e+01   6.3137678e-06
   5.6204521e+01   6.0728550e-06
   5.6260114e+01   6.6085885e-06
   5.6315707e+01   7.3936063e-06
   5.6371300e+01   7.1480642e-06
   5.6426893e+01   6.5327496e-06
   5.6482486e+01   6.3754993e-06
   5.6538079e+01   6.4788415e-06
   5.6593672e+01   6.5576771e-06
   5.6649265e+01   7.1374063e-06
   5.6704858e+01   6.4928327e-06
   5.6760451e+01   6.7193785e-06
   5.6816044e+01   7.0892398e-06
   5.6871637e+01   7.0637578e-06
   5.6927230e+01   6.2581860e-06
   5.6982823e+01   6.0666740e-06
   5.7038416e+01   6.0515931e-06
   5.7094009e+01   6.8068033e-06
   5.7149602e+01   7.0334973e-06
   5.7205195e+01   6.9025262e-06
   5.7260788e+01   6.4647410e-06
   5.7316381e+01   6.0497513e-06
   5.7371974e+01   6.6167555e-06
   5.7427567e+01   6.7636804e-06
   5.7483160e+01   5.7453339e-06
   5.7538753e+01   5.7111610e-06
   5.7594346e+01   6.6632712e-06
   5.7649939e+01   8.2811138e-06
   5.7705532e+01   6.8725307e-06
   5.7761125e+01   5.8050931e-06
   5.7816718e+01   5.9910612e-06
   5.7872311e+01   6.9945651e-06
   5.7927904e+01   6.7809097e-06
   5.7983497e+01   6.0377350e-06
   5.8039090e+01   5.9489206e-06
   5.8094683e+01   6.3034367e-06
   5.8150276e+01   6.2604471e-06
   5.8205869e+01   6.8970199e-06
   5.8261462e+01   6.5960838e-06
   5.8317055e+01   6.6666967e-06
   5.8372648e+01   6.4991119e-06
   5.8428241e+01   5.9832597e-06
   5.8483834e+01   6.3410962e-06
   5.8539427e+01   6.2649989e-06
   5.8595020e+01   6.6190159e-06
   5.8650613e+01   6.6397140e-06
   5.8706206e+01   6.6760880e-06
   5.8761799e+01   6.6465176e-06
   5.8817392e+01   6.8181204e-06
   5.8872985e+01   6.6931938e-06
   5.8928578e+01   7.0826559e-06
   5.8984171e+01   7.8352253e-06
   5.9039764e+01   7.5805963e-06
   5.9095357e+01   6.6697174e-06
   5.9150950e+01   6.7506396e-06
   5.9206543e+01   6.1076481e-06
   5.9262136e+01   6.4211344e-06
   5.9317729e+01   6.5599025e-06
   5.9373322e+01   5.9214625e-06
   5.9428915e+01   5.9399239e-06
   5.9484508e+01   6.9786123e-06
   5.9540101e+01   7.3239787e-06
   5.9595694e+01   6.8353789e-06
   5.9651287e+01   6.3780026e-06
   5.9706880e+01   8.3033914e-06
   5.9762473e+01   1.3893593e-05
   5.9818066e+01   8.9159694e-06
   5.9873659e+01   6.7032861e-06
   5.9929252e+01   6.4286644e-06
   5.9984845e+01   6.3683166e-06
   6.0040438e+01   6.1241971e-06
   6.0096031e+01   6.4985005e-06
   6.0151624e+01   6.9086005e-06
   6.0207217e+01   1.1172768e-05
   6.0262810e+01   1.5000843e-05
   6.0318403e+01   7.0325133e-06
   6.0373996e+01   6.7883143e-06
   6.0429589e+01   6.5523382e-06
   6.0485182e+01   6.5693922e-06
   6.0540775e+01   6.9479510e-06
   6.0596368e+01   6.7920190e-06
   6.0651961e+01   6.5313050e-06
   6.0707554e+01   6.1985957e-06
   6.0763147e+01   6.5031975e-06
   6.0818740e+01   6.2787119e-06
   6.0874333e+01   6.6707977e-06
   6.0929926e+01   6.9054280e-06
   6.0985519e+01   6.4993844e-06
   6.1041112e+01   6.6339916e-06
   6.1096705e+01   6.2414393e-06
   6.1152298e+01   5.4743760e-06
   6.1207891e+01   5.8899830e-06
   6.1263484e+01   6.4067126e-06
   6.1319077e+01   6.8490608e-06
   6.1374670e+01   6.7425437e-06
   6.1430263e+01   6.5057674e-06
   6.1485856e+01   5.8284099e-06
   6.1541449e+01   6.0041771e-06
   6.1597042e+01   6.1968297e-06
   6.1652635e+01   5.8062386e-06
   6.1708228e+01   6.8841883e-06
   6.1763821e+01   6.6877743e-06
   6.1819414e+01   7.4392143e-06
   6.1875007e+01   7.0782529e-06
   6.1930600e+01   6.8508836e-06
   6.1986193e+01   6.8674607e-06
   6.2041786e+01   5.9671201e-06
   6.2097379e+01   6.2944629e-06
   6.2152972e+01   5.7338762e-06
   6.2208565e+01   5.8788350e-06
   6.2264158e+01   6.2980607e-06
   6.2319751e+01   7.6626277e-06
   6.2375344e+01   6.8817417e-06
   6.2430936e+01   6.6290830e-06
   6.2486529e+01   6.1472844e-06
   6.2542122e+01   6.5002277e-06
   6.2597715e+01   6.3981078e-06
   6.2653308e+01   6.5493070e-06
   6.2708901e+01   6.7062089e-06
   6.2764494e+01   7.2042986e-06
   6.2820087e+01   6.9007119e-06
   6.2875680e+01   6.4286908e-06
   6.2931273e+01   6.5423875e-06
   6.2986866e+01   6.4144087e-06
   6.3042459e+01   6.4677507e-06
   6.3098052e+01   6.9370215e-06
   6.3153645e+01   8.1804010e-06
   6.3209238e+01   7.3930105e-06
   6.3264831e+01   6.5591113e-06
   6.3320424e+01   7.0173059e-06
   6.3376017e+01   6.5958799e-06
   6.3431610e+01   6.6424247e-06
   6.3487203e+01   6.7260451e-06
   6.3542796e+01   6.2816540e-06
   6.3598389e+01   6.5806222e-06
   6.3653982e+01   7.0327221e-06
   6.3709575e+01   6.3315810e-06
   6.3765168e+01   6.2231183e-06
   6.3820761e+01   6.5619110e-06
   6.3876354e+01   6.8230242e-06
   6.3931947e+01   6.1320329e-06
   6.3987540e+01   6.1254130e-06
   6.4043133e+01   6.5126457e-06
   6.4098726e+01   6.7755250e-06
   6.4154319e+01   6.5761881e-06
   6.4209912e+01   6.8106137e-06
   6.4265505e+01   6.7031167e-06
   6.4321098e+01   6.6948579e-06
   6.4376691e+01   6.5972754e-06
   6.4432284e+01   6.7553915e-06
   6.4487877e+01   8.0626593e-06
   6.4543470e+01   7.7091937e-06
   6.4599063e+01   6.3684673e-06
   6.4654656e+01   6.9408093e-06
   6.4710249e+01   7.0412962e-06
   6.4765842e+01   7.8334070e-06
   6.4821435e+01   6.6753655e-06
   6.4877028e+01   6.6673484e-06
   6.4932621e+01   7.1782331e-06
   6.4988214e+01   7.5706275e-06
   6.5043807e+01   6.1427791e-06
   6.5099400e+01   6.5977808e-06
   6.5154993e+01   7.2040879e-06
   6.5210586e+01   7.8507386e-06
   6.5266179e+01   9.0633715e-06
   6.5321772e+01   6.7267028e-06
   6.5377365e+01   6.3155376e-06
   6.5432958e+01   6.1030943e-06
   6.5488551e+01   6.4086223e-06
   6.5544144e+01   6.5679045e-06
   6.5599737e+01   5.9814478e-06
   6.5655330e+01   6.2783251e-06
   6.5710923e+01   6.2117507e-06
   6.5766516e+01   6.9386586e-06
   6.5822109e+01   7.5386387e-06
   6.5877702e+01   6.2340870e-06
   6.5933295e+01   5.9866395e-06
   6.5988888e+01   6.4370555e-06
   6.6044481e+01   6.7570239e-06
   6.6100074e+01   6.4431144e-06
   6.6155667e+01   6.5987502e-06
   6.6211260e+01   6.8224051e-06
   6.6266853e+01   7.0101550e-06
   6.6322446e+01   6.2139526e-06
   6.6378039e+01   6.0635138e-06
   6.6433632e+01   6.0192120e-06
   6.6489225e+01   6.3243243e-06
   6.6544818e+01   6.7192883e-06
   6.6600411e+01   6.6137245e-06
   6.6656004e+01   5.8624104e-06
   6.6711597e+01   6.4574634e-06
   6.6767190e+01   7.0071792e-06
   6.6822783e+01   6.7117721e-06
   6.6878376e+01   6.7012464e-06
   6.6933969e+01   6.7779907e-06
   6.6989562e+01   6.3807658e-06
   6.7045155e+01   6.4757012e-06
   6.7100748e+01   6.6524776e-06
   6.7156341e+01   6.2628363e-06
   6.7211934e+01   6.2542578e-06
   6.7267527e+01   5.9445837e-06
   6.7323120e+01   6.2115586e-06
   6.7378713e+01   7.0846725e-06
   6.7434306e+01   6.5355587e-06
   6.7489899e+01   6.2610896e-06
   6.7545492e+01   6.5877793e-06
   6.7601085e+01   7.0140464e-06
   6.7656678e+01   7.7758675e-06
   6.7712271e+01   7.1313306e-06
   6.7767864e+01   7.4799080e-06
   6.7823457e+01   8.5439341e-06
   6.7879050e+01   1.6229805e-05
   6.7934643e+01   1.8408382e-04
   6.7990236e+01   3.6629922e-04
   6.8045829e+01   7.7376306e-05
   6.8101422e+01   8.5638113e-06
   6.8157015e+01   6.9835964e-06
   6.8212608e+01   7.0900156e-06
   6.8268201e+01   7.5099551e-06
   6.8323794e+01   7.0486269e-06
   6.8379387e+01   3.7258463e-05
   6.8434980e+01   4.2408884e-04
   6.8490573e+01   4.2664582e-04
   6.8546166e+01   3.2448515e-05
   6.8601759e+01   6.0384159e-06
   6.8657352e+01   5.6861484e-06
   6.8712945e+01   6.6890896e-06
   6.8768538e+01   6.1997594e-06
   6.8824131e+01   5.8256204e-06
   6.8879724e+01   5.9085762e-06
   6.8935317e+01   5.8412663e-06
   6.8990910e+01   5.6350368e-06
   6.9046503e+01   5.8021644e-06
   6.9102096e+01   5.4535202e-06
   6.9157689e+01   5.6598272e-06
   6.9213282e+01   6.7332874e-06
   6.9268875e+01   6.4764364e-06
   6.9324468e+01   5.6911062e-06
   6.9380061e+01   6.2076121e-06
   6.9435654e+01   6.5234921e-06
   6.9491247e+01   6.1197196e-06
   6.9546840e+01   6.1412692e-06
   6.9602433e+01   6.2702751e-06
   6.9658026e+01   6.0616855e-06
   6.9713619e+01   6.9822126e-06
   6.9769212e+01   8.4061310e-06
   6.9824805e+01   7.5399159e-06
   6.9880398e+01   6.5567459e-06
   6.9935991e+01   6.0556040e-06
   6.9991584e+01   5.9941706e-06
   7.0047177e+01   6.7203876e-06
   7.0102770e+01   6.1317146e-06
   7.0158363e+01   5.9807762e-06
   7.0213956e+01   5.5061176e-06
   7.0269549e+01   6.3513767e-06
   7.0325142e+01   6.2595407e-06
   7.0380735e+01   6.0702200e-06
   7.0436328e+01   5.8970837e-06
   7.0491921e+01   6.0012639e-06
   7.0547514e+01   6.7444213e-06
   7.0603107e+01   6.3290574e-06
   7.0658700e+01   6.0406761e-06
   7.0714293e+01   5.7355887e-06
   7.0769886e+01   6.7487169e-06
   7.0825479e+01   6.7363918e-06
   7.0881072e+01   6.1228548e-06
   7.0936665e+01   6.4957310e-06
   7.0992258e+01   6.6275807e-06
   7.1047851e+01   6.8303531e-06
   7.1103444e+01   6.3533027e-06
   7.1159037e+01   6.1090377e-06
   7.1214630e+01   7.4710924e-06
   7.1270223e+01   1.1737478e-05
   7.1325816e+01   9.7370020e-06
   7.1381409e+01   7.2182151e-06
   7.1437002e+01   6.5111993e-06
   7.1492595e+01   6.7221300e-06
   7.1548188e+01   1.1341818e-05
   7.1603781e+01   1.2751241e-05
   7.1659374e+01   7.5245448e-06
   7.1714967e+01   7.0234033e-06
   7.1770560e+01   9.2875694e-06
   7.1826153e+01   7.8486048e-06
   7.1881746e+01   6.9935633e-06
   7.1937339e+01   7.3677881e-06
   7.1992932e+01   8.0370360e-06
   7.2048525e+01   1.3806283e-05
   7.2104118e+01   1.1700247e-05
   7.2159711e+01   7.5569333e-06
   7.2215304e+01   6.2830785e-06
   7.2270897e+01   6.1617580e-06
   7.2326490e+01   6.8637746e-06
   7.2382083e+01   8.0137611e-06
   7.2437676e+01   7.3961969e-06
   7.2493269e+01   5.8906205e-06
   7.2548862e+01   6.1588808e-06
   7.2604455e+01   7.3890340e-06
   7.2660048e+01   9.1045904e-06
   7.2715641e+01   7.4721223e-06
   7.2771234e+01   6.5086229e-06
   7.2826827e+01   6.8054927e-06
   7.2882420e+01   6.5292713e-06
   7.2938013e+01   6.3618102e-06
   7.2993606e+01   6.5434872e-06
   7.3049199e+01   5.9558687e-06
   7.3104792e+01   7.6725504e-06
   7.3160385e+01   7.1451743e-06
   7.3215978e+01   6.0761373e-06
   7.3271571e+01   6.2897666e-06
   7.3327164e+01   6.4356498e-06
   7.3382757e+01   6.9458071e-06
   7.3438350e+01   6.0309455e-06
   7.3493943e+01   6.0398015e-06
   7.3549536e+01   6.5413097e-06
   7.3605129e+01   7.3846973e-06
   7.3660722e+01   7.1036158e-06
   7.3716315e+01   6.7387521e-06
   7.3771908e+01   5.8995624e-06
   7.3827501e+01   5.7783280e-06
   7.3883094e+01   5.7130195e-06
   7.3938687e+01   6.3064026e-06
   7.3994280e+01   6.0930888e-06
   7.4049873e+01   6.5593432e-06
   7.4105466e+01   6.1866848e-06
   7.4161059e+01   6.4688880e-06
   7.4216652e+01   6.6063284e-06
   7.4272245e+01   7.0511402e-06
   7.4327838e+01   6.3980304e-06
   7.4383431e+01   5.9505581e-06
   7.4439024e+01   5.9620248e-06
   7.4494617e+01   6.3603181e-06
   7.4550210e+01   6.8571604e-06
   7.4605803e+01   6.6846264e-06
   7.4661396e+01   6.6798423e-06
   7.4716989e+01   1.0447395e-05
   7.4772582e+01   1.9334383e-05
   7.4828175e+01   8.6731612e-06
   7.4883768e+01   6.3199285e-06
   7.4939361e+01   5.9477914e-06
   7.4994954e+01   6.4739192e-06
   7.5050547e+01   6.6319360e-06
   7.5106140e+01   6.3627072e-06
   7.5161733e+01   6.3158696e-06
   7.5217326e+01   1.3420307e-05
   7.5272919e+01   1.7519663e-05
   7.5328512e+01   7.6492925e-06
   7.5384105e+01   6.5057503e-06
   7.5439698e+01   6.7617102e-06
   7.5495291e+01   6.3262802e-06
   7.5550884e+01   6.9732611e-06
   7.5606477e+01   6.8947732e-06
   7.5662070e+01   6.6724603e-06
   7.5717663e+01   6.3647449e-06
   7.5773256e+01   6.0633070e-06
   7.5828849e+01   6.2046266e-06
   7.5884442e+01   6.5793483e-06
   7.5940035e+01   6.5128914e-06
   7.5995628e+01   7.0276245e-06
   7.6051221e+01   6.3676228e-06
   7.6106814e+01   6.6245103e-06
   7.6162407e+01   6.2870128e-06
   7.6218000e+01   6.4567204e-06
   7.6273593e+01   6.7780293e-06
   7.6329186e+01   6.7167562e-06
   7.6384779e+01   6.3961117e-06
   7.6440372e+01   7.0539630e-06
   7.6495965e+01   6.6334345e-06
   7.6551558e+01   6.0382988e-06
   7.6607151e+01   5.4412014e-06
   7.6662744e+01   6.0109860e-06
   7.6718337e+01   5.8204552e-06
   7.6773930e+01   6.0885946e-06
   7.6829523e+01   6.6617073e-06
   7.6885116e+01   8.0865934e-06
   7.6940709e+01   7.4332817e-06
   7.6996302e+01   6.1295039e-06
   7.7051895e+01   6.5092542e-06
   7.7107488e+01   6.4889947e-06
   7.7163081e+01   6.2686531e-06
   7.7218674e+01   6.2148085e-06
   7.7274267e+01   6.1807606e-06
   7.7329860e+01   7.4559096e-06
   7.7385453e+01   9.8300542e-06
   7.7441046e+01   6.8874379e-06
   7.7496639e+01   6.1920044e-06
   7.7552232e+01   6.1482750e-06
   7.7607825e+01   6.5915019e-06
   7.7663418e+01   6.6584648e-06
   7.7719011e+01   5.7482990e-06
   7.7774604e+01   6.0769172e-06
   7.7830197e+01   7.0688118e-06
   7.7885790e+01   7.0298297e-06
   7.7941383e+01   5.9697180e-06
   7.7996976e+01   6.1565657e-06
   7.8052569e+01   5.3282251e-06
   7.8108162e+01   5.6524208e-06
   7.8163755e+01   5.8997840e-06
   7.8219348e+01   6.0111798e-06
   7.8274941e+01   5.6791187e-06
   7.8330534e+01   5.5564549e-06
   7.8386127e+01   6.7424252e-06
   7.8441720e+01   6.9188129e-06
   7.8497313e+01   6.2437511e-06
   7.8552906e+01   6.3580372e-06
   7.8608499e+01   5.8710613e-06
   7.8664092e+01   6.8948846e-06
   7.8719685e+01   6.2974635e-06
   7.8775278e+01   5.8032801e-06
   7.8830871e+01   6.1148905e-06
   7.8886464e+01   6.0826181e-06
   7.8942057e+01   6.8563404e-06
   7.8997650e+01   7.7801350e-06
   7.9053243e+01   6.9025255e-06
   7.9108836e+01   6.0355694e-06
   7.9164429e+01   6.3279045e-06
   7.9220022e+01   6.6804758e-06
   7.9275615e+01   6.7435232e-06
   7.9331208e+01   6.6816781e-06
   7.9386801e+01   5.7421818e-06
   7.9442394e+01   6.2210016e-06
   7.9497987e+01   7.1466372e-06
   7.9553580e+01   6.7685163e-06
   7.9609173e+01   6.4273634e-06
   7.9664766e+01   6.4645404e-06
   7.9720359e+01   7.0484119e-06
   7.9775952e+01   8.2100124e-06
   7.9831545e+01   6.1090150e-06
   7.9887138e+01   6.4162738e-06
   7.9942731e+01   7.4267358e-06
   7.9998324e+01   6.7411588e-06
   8.0053917e+01   6.9829492e-06
   8.0109510e+01   7.7942105e-06
   8.0165103e+01   7.3080420e-06
   8.0220696e+01   6.3856964e-06
   8.0276289e+01   6.5061912e-06
   8.0331882e+01   6.5306798e-06
   8.0387475e+01   6.4727187e-06
   8.0443068e+01   7.3378829e-06
   8.0498661e+01   7.4034237e-06
   8.0554254e+01   6.8911040e-06
   8.0609847e+01   7.0110271e-06
   8.0665440e+01   6.6152219e-06
   8.0721033e+01   6.2576673e-06
   8.0776626e+01   6.3590452e-06
   8.0832219e+01   5.8135911e-06
   8.0887812e+01   5.8743744e-06
