% event from 2007-01-30 00:00-01:20 Cluster-4 burst, Ey
%  f [Hz]          power [(mV/m)^2/Hz]   
   2.5072442e+01   7.3314675e-06
   2.5128035e+01   6.9250211e-06
   2.5183628e+01   8.2982757e-06
   2.5239221e+01   1.1244556e-05
   2.5294814e+01   8.3944211e-06
   2.5350407e+01   7.7439977e-06
   2.5406000e+01   7.4869126e-06
   2.5461593e+01   7.7353138e-06
   2.5517186e+01   7.1705402e-06
   2.5572779e+01   6.9434877e-06
   2.5628372e+01   7.6222918e-06
   2.5683965e+01   7.8928346e-06
   2.5739558e+01   7.2261702e-06
   2.5795151e+01   7.1863318e-06
   2.5850744e+01   6.8936690e-06
   2.5906337e+01   7.4637981e-06
   2.5961930e+01   7.0558518e-06
   2.6017523e+01   6.7172980e-06
   2.6073116e+01   7.1526785e-06
   2.6128709e+01   7.6987758e-06
   2.6184302e+01   7.7044529e-06
   2.6239895e+01   6.7568644e-06
   2.6295488e+01   6.9985627e-06
   2.6351081e+01   7.1084432e-06
   2.6406674e+01   6.5786991e-06
   2.6462267e+01   6.2894382e-06
   2.6517860e+01   6.6091029e-06
   2.6573453e+01   7.4121358e-06
   2.6629046e+01   7.8713893e-06
   2.6684639e+01   7.9289759e-06
   2.6740232e+01   7.8264281e-06
   2.6795825e+01   7.8452371e-06
   2.6851418e+01   7.9769181e-06
   2.6907011e+01   7.7749952e-06
   2.6962604e+01   6.3729073e-06
   2.7018197e+01   6.6908937e-06
   2.7073790e+01   7.6717151e-06
   2.7129383e+01   7.8626212e-06
   2.7184976e+01   7.5167068e-06
   2.7240569e+01   6.9562688e-06
   2.7296162e+01   7.0684429e-06
   2.7351755e+01   7.7481268e-06
   2.7407348e+01   8.3163810e-06
   2.7462941e+01   6.6593581e-06
   2.7518534e+01   6.1356574e-06
   2.7574127e+01   7.1857407e-06
   2.7629720e+01   8.4809312e-06
   2.7685313e+01   7.7204511e-06
   2.7740906e+01   6.8922240e-06
   2.7796499e+01   6.7506570e-06
   2.7852092e+01   7.1832083e-06
   2.7907685e+01   6.9683756e-06
   2.7963278e+01   6.4946897e-06
   2.8018871e+01   6.9071179e-06
   2.8074464e+01   7.4645743e-06
   2.8130057e+01   7.0473704e-06
   2.8185650e+01   6.5138674e-06
   2.8241243e+01   7.0674089e-06
   2.8296836e+01   7.8299999e-06
   2.8352429e+01   7.7981107e-06
   2.8408022e+01   6.9981446e-06
   2.8463615e+01   6.9931041e-06
   2.8519208e+01   7.1126979e-06
   2.8574801e+01   6.4590686e-06
   2.8630394e+01   6.5974671e-06
   2.8685987e+01   6.9924612e-06
   2.8741580e+01   6.8993133e-06
   2.8797173e+01   7.5685859e-06
   2.8852766e+01   6.7691854e-06
   2.8908359e+01   6.6439327e-06
   2.8963952e+01   7.4351656e-06
   2.9019545e+01   7.9362951e-06
   2.9075138e+01   7.4997093e-06
   2.9130731e+01   6.2403656e-06
   2.9186324e+01   6.6583828e-06
   2.9241917e+01   7.3267822e-06
   2.9297510e+01   7.2175517e-06
   2.9353103e+01   7.2803389e-06
   2.9408696e+01   6.8147261e-06
   2.9464289e+01   7.1121247e-06
   2.9519882e+01   7.3856368e-06
   2.9575475e+01   6.7184907e-06
   2.9631068e+01   6.9129230e-06
   2.9686661e+01   7.7282506e-06
   2.9742254e+01   8.7810370e-06
   2.9797847e+01   7.8586124e-06
   2.9853440e+01   6.7957495e-06
   2.9909033e+01   6.9621683e-06
   2.9964626e+01   8.0368877e-06
   3.0020219e+01   7.1824367e-06
   3.0075812e+01   6.6940121e-06
   3.0131405e+01   6.8129013e-06
   3.0186998e+01   6.5520559e-06
   3.0242591e+01   7.6882122e-06
   3.0298184e+01   7.6880586e-06
   3.0353777e+01   7.2860343e-06
   3.0409370e+01   7.2674572e-06
   3.0464963e+01   7.0313389e-06
   3.0520556e+01   7.0395984e-06
   3.0576149e+01   6.7735107e-06
   3.0631742e+01   6.8790971e-06
   3.0687335e+01   6.8589647e-06
   3.0742928e+01   6.9226736e-06
   3.0798521e+01   7.5005075e-06
   3.0854114e+01   7.0369111e-06
   3.0909707e+01   7.1815730e-06
   3.0965300e+01   8.3570549e-06
   3.1020893e+01   7.6284168e-06
   3.1076486e+01   7.0772220e-06
   3.1132079e+01   6.9365492e-06
   3.1187672e+01   7.9780671e-06
   3.1243265e+01   8.7932572e-06
   3.1298858e+01   8.3587509e-06
   3.1354451e+01   7.0207600e-06
   3.1410044e+01   7.4337361e-06
   3.1465637e+01   7.0446581e-06
   3.1521230e+01   6.8420773e-06
