# digitalization of mean value of the figure 4 in Sahraoui et al. 2009. 
# 1st column - log10 (frequency [Hz])
# 2nd column - log10 (power [(mV/m)^2/Hz])
-2.775862      1.489362
-2.193966      0.808511
-1.806034      0.191489
-1.400862      -0.489362
-0.905172      -1.255319
-0.504310      -1.914894
-0.112069      -2.723404
0.133621      -3.404255
0.349138      -3.936170
0.637931      -4.234043
1.137931      -4.297872
2.297414      -4.340426
