   0.0000000e+00   2.0916276e-07
   6.4000000e+01   1.2390988e-07
   1.2800000e+02   1.9603045e-08
   1.9200000e+02   4.5765977e-09
   2.5600000e+02   7.2035147e-09
   3.2000000e+02   3.6848613e-09
   3.8400000e+02   2.6428316e-09
   4.4800000e+02   3.3777164e-09
   5.1200000e+02   5.0535685e-09
   5.7600000e+02   3.2747618e-09
   6.4000000e+02   2.4809629e-09
   7.0400000e+02   2.8542837e-09
   7.6800000e+02   4.4689601e-09
   8.3200000e+02   3.1804470e-09
   8.9600000e+02   2.5627183e-09
   9.6000000e+02   2.7598978e-09
   1.0240000e+03   5.6764064e-09
   1.0880000e+03   4.3705484e-09
   1.1520000e+03   3.0427610e-09
   1.2160000e+03   3.5058425e-09
   1.2800000e+03   4.4897626e-09
   1.3440000e+03   2.9911707e-09
   1.4080000e+03   2.5954682e-09
   1.4720000e+03   3.5169070e-09
   1.5360000e+03   4.7203528e-09
   1.6000000e+03   3.3504875e-09
   1.6640000e+03   3.0116254e-09
   1.7280000e+03   3.0031138e-09
   1.7920000e+03   3.9452052e-09
   1.8560000e+03   3.5446189e-09
   1.9200000e+03   3.3975981e-09
   1.9840000e+03   3.3818375e-09
   2.0480000e+03   3.3096044e-09
   2.1120000e+03   2.9714127e-09
   2.1760000e+03   2.7994496e-09
   2.2400000e+03   2.7694582e-09
   2.3040000e+03   3.6703119e-09
   2.3680000e+03   3.3374423e-09
   2.4320000e+03   2.6157722e-09
   2.4960000e+03   2.4298613e-09
   2.5600000e+03   4.0596425e-09
   2.6240000e+03   3.8433634e-09
   2.6880000e+03   3.2185495e-09
   2.7520000e+03   2.8184994e-09
   2.8160000e+03   3.2122183e-09
   2.8800000e+03   2.8912879e-09
   2.9440000e+03   3.1040451e-09
   3.0080000e+03   4.1124005e-09
   3.0720000e+03   4.4717956e-09
   3.1360000e+03   4.7584547e-09
   3.2000000e+03   2.7945065e-09
   3.2640000e+03   3.8547239e-09
   3.3280000e+03   4.1624445e-09
   3.3920000e+03   4.9496828e-09
   3.4560000e+03   5.5794321e-09
   3.5200000e+03   6.0694758e-09
   3.5840000e+03   8.1490132e-09
   3.6480000e+03   1.1181301e-08
   3.7120000e+03   1.6093238e-08
   3.7760000e+03   2.0164941e-08
   3.8400000e+03   1.9784539e-08
   3.9040000e+03   1.5378506e-08
   3.9680000e+03   1.0491319e-08
   4.0320000e+03   8.4053466e-09
   4.0960000e+03   1.1707183e-08
   4.1600000e+03   1.7063198e-08
   4.2240000e+03   2.0091304e-08
   4.2880000e+03   2.1175535e-08
   4.3520000e+03   2.5879246e-08
   4.4160000e+03   3.1071228e-08
   4.4800000e+03   3.3985756e-08
   4.5440000e+03   3.3543582e-08
   4.6080000e+03   2.9730139e-08
   4.6720000e+03   2.2577710e-08
   4.7360000e+03   1.5837003e-08
   4.8000000e+03   1.2740656e-08
   4.8640000e+03   1.4845103e-08
   4.9280000e+03   2.2702031e-08
   4.9920000e+03   3.3546853e-08
   5.0560000e+03   3.7190522e-08
   5.1200000e+03   2.7742084e-08
   5.1840000e+03   1.7164922e-08
   5.2480000e+03   1.1241709e-08
   5.3120000e+03   8.6817156e-09
   5.3760000e+03   1.7535683e-08
   5.4400000e+03   4.2238696e-08
   5.5040000e+03   6.7673100e-08
   5.5680000e+03   7.5307914e-08
   5.6320000e+03   7.6128936e-08
   5.6960000e+03   9.2614926e-08
   5.7600000e+03   9.5946401e-08
   5.8240000e+03   6.6424485e-08
   5.8880000e+03   3.5401683e-08
   5.9520000e+03   2.4144174e-08
   6.0160000e+03   1.9705427e-08
   6.0800000e+03   1.0518891e-08
   6.1440000e+03   8.9007079e-09
   6.2080000e+03   1.2256694e-08
   6.2720000e+03   1.8795089e-08
   6.3360000e+03   2.7596645e-08
   6.4000000e+03   2.5399818e-08
   6.4640000e+03   1.7823381e-08
   6.5280000e+03   1.4943431e-08
   6.5920000e+03   1.4561339e-08
   6.6560000e+03   8.5893714e-09
   6.7200000e+03   1.2036471e-08
   6.7840000e+03   1.5820991e-08
   6.8480000e+03   1.4728114e-08
   6.9120000e+03   2.1266163e-08
   6.9760000e+03   1.9712157e-08
   7.0400000e+03   1.7948699e-08
   7.1040000e+03   2.3160781e-08
   7.1680000e+03   2.7720599e-08
   7.2320000e+03   3.3836174e-08
   7.2960000e+03   3.6052510e-08
   7.3600000e+03   3.9700268e-08
   7.4240000e+03   4.6433448e-08
   7.4880000e+03   4.9456539e-08
   7.5520000e+03   5.0735349e-08
   7.6160000e+03   5.8957638e-08
   7.6800000e+03   6.7252543e-08
   7.7440000e+03   5.5982592e-08
   7.8080000e+03   3.4311115e-08
   7.8720000e+03   2.4805966e-08
   7.9360000e+03   2.4362973e-08
   8.0000000e+03   2.4162260e-08
   8.0640000e+03   2.8617398e-08
   8.1280000e+03   3.6340645e-08
   8.1920000e+03   3.8253099e-08
   8.2560000e+03   3.2430895e-08
   8.3200000e+03   2.4486833e-08
   8.3840000e+03   2.2000004e-08
   8.4480000e+03   2.4018849e-08
   8.5120000e+03   2.6096523e-08
   8.5760000e+03   3.0595166e-08
   8.6400000e+03   3.1078669e-08
   8.7040000e+03   2.5435525e-08
   8.7680000e+03   2.1098844e-08
   8.8320000e+03   2.0577547e-08
   8.8960000e+03   1.7200022e-08
   8.9600000e+03   1.5547076e-08
   9.0240000e+03   1.4620167e-08
   9.0880000e+03   1.4887593e-08
   9.1520000e+03   2.0221277e-08
   9.2160000e+03   2.2952974e-08
   9.2800000e+03   2.0829785e-08
   9.3440000e+03   1.7764465e-08
   9.4080000e+03   1.6442227e-08
   9.4720000e+03   1.2106898e-08
   9.5360000e+03   8.8150080e-09
   9.6000000e+03   1.3318703e-08
   9.6640000e+03   2.5665893e-08
   9.7280000e+03   4.3240648e-08
   9.7920000e+03   5.3667006e-08
   9.8560000e+03   3.9268820e-08
   9.9200000e+03   2.5877229e-08
   9.9840000e+03   3.8922295e-08
   1.0048000e+04   3.7676102e-08
   1.0112000e+04   2.0921220e-08
   1.0176000e+04   2.5217050e-08
   1.0240000e+04   3.7994149e-08
   1.0304000e+04   4.7224524e-08
   1.0368000e+04   4.8656635e-08
   1.0432000e+04   4.2549642e-08
