% UTC time [yyyy-mm-ddThh:mm:ss.mmmuuunnnZ]     DSL-X offset    DSL-Y offset	-dt	+dt, TAB separated
2015-01-01T00:00:00.000000000Z	1.40	0.00	-0.000005	0.000005
2015-06-22T00:00:00.000000000Z	1.10	0.00	-0.000005	0.000005
2015-07-28T13:39:24.000000000Z	1.77	0.27	-0.000005	0.000005
2015-07-31T13:18:54.000000000Z	0.83	0.04	-0.000005	0.000005
2015-08-01T13:11:54.000000000Z	1.21	0.34	-0.000005	0.000005
2015-08-02T13:04:54.000000000Z	0.90	0.09	-0.000005	0.000005
2015-08-03T12:58:04.000000000Z	1.23	0.09	-0.000005	0.000005
2015-08-04T12:51:04.000000000Z	1.42	0.09	-0.000005	0.000005
2015-08-05T12:44:14.000000000Z	1.09	0.01	-0.000005	0.000005
2015-08-06T12:37:24.000000000Z	1.25	0.04	-0.000005	0.000005
2015-08-07T12:30:44.000000000Z	1.17	0.10	-0.000005	0.000005
2015-08-08T12:24:04.000000000Z	1.12	0.03	-0.000005	0.000005
2015-08-09T12:17:24.000000000Z	1.17	0.15	-0.000005	0.000005
2015-08-10T12:10:24.000000000Z	1.08	0.02	-0.000005	0.000005
2015-08-11T12:03:44.000000000Z	1.38	0.06	-0.000005	0.000005
2015-08-12T11:56:54.000000000Z	1.28	0.07	-0.000005	0.000005
2015-08-13T11:50:04.000000000Z	0.82	-0.09	-0.000005	0.000005
2015-08-14T11:43:14.000000000Z	1.40	0.02	-0.000005	0.000005
2015-08-15T11:36:24.000000000Z	1.13	0.60	-0.000005	0.000005
2015-08-16T11:29:24.000000000Z	1.00	0.52	-0.000005	0.000005
2015-08-17T11:22:24.000000000Z	1.44	0.47	-0.000005	0.000005
2015-08-18T11:15:34.000000000Z	0.98	0.04	-0.000005	0.000005
2015-08-19T11:08:34.000000000Z	1.11	0.05	-0.000005	0.000005
2015-08-21T10:54:54.000000000Z	1.07	-0.01	-0.000005	0.000005
2015-08-22T10:48:14.000000000Z	1.31	0.17	-0.000005	0.000005
2015-08-23T10:41:34.000000000Z	1.25	0.04	-0.000005	0.000005
2015-08-24T10:35:04.000000000Z	1.06	0.01	-0.000005	0.000005
2015-08-25T10:28:24.000000000Z	1.06	0.06	-0.000005	0.000005
2015-08-26T10:21:44.000000000Z	1.16	0.18	-0.000005	0.000005
2015-08-27T10:15:04.000000000Z	1.08	0.39	-0.000005	0.000005
2015-08-28T10:08:14.000000000Z	0.61	0.59	-0.000005	0.000005
2015-08-29T10:01:14.000000000Z	0.88	0.05	-0.000005	0.000005
2015-08-30T09:54:14.000000000Z	0.82	0.09	-0.000005	0.000005
2015-09-01T09:40:24.000000000Z	0.94	0.02	-0.000005	0.000005
2015-09-02T09:33:44.000000000Z	1.06	0.04	-0.000005	0.000005
2015-09-04T09:20:24.000000000Z	1.02	0.04	-0.000005	0.000005
2015-09-05T09:13:44.000000000Z	1.05	0.11	-0.000005	0.000005
2015-09-06T09:07:04.000000000Z	1.03	0.12	-0.000005	0.000005
2015-09-07T07:30:24.000000000Z	0.79	0.50	-0.000005	0.000005
2015-09-09T07:16:54.000000000Z	0.43	0.83	-0.000005	0.000005
2015-09-10T07:10:04.000000000Z	1.06	0.56	-0.000005	0.000005
2015-09-12T06:56:24.000000000Z	1.00	0.21	-0.000005	0.000005
2015-09-13T06:49:34.000000000Z	0.98	0.15	-0.000005	0.000005
2015-09-15T06:35:44.000000000Z	0.93	0.11	-0.000005	0.000005
2015-09-16T06:28:54.000000000Z	0.94	0.10	-0.000005	0.000005
2015-09-17T06:21:34.000000000Z	1.60	0.12	-0.000005	0.000005
2015-09-18T06:15:24.000000000Z	0.71	0.58	-0.000005	0.000005
2015-09-20T06:12:14.000000000Z	0.51	0.71	-0.000005	0.000005
2015-09-21T06:05:44.000000000Z	1.63	0.16	-0.000005	0.000005
2015-09-22T05:59:14.000000000Z	1.10	0.29	-0.000005	0.000005
2015-09-23T05:52:34.000000000Z	0.92	0.76	-0.000005	0.000005
2015-09-24T05:45:54.000000000Z	0.82	-0.00	-0.000005	0.000005
2015-09-25T05:39:04.000000000Z	0.74	0.64	-0.000005	0.000005
2015-09-27T05:25:24.000000000Z	0.96	0.30	-0.000005	0.000005
2015-09-28T05:18:24.000000000Z	0.81	-0.00	-0.000005	0.000005
2015-09-29T05:11:44.000000000Z	0.81	0.13	-0.000005	0.000005
2015-10-01T04:58:24.000000000Z	0.89	0.51	-0.000005	0.000005
2015-10-02T04:52:34.000000000Z	1.59	0.00	-0.000005	0.000005
2015-10-03T04:46:04.000000000Z	1.98	0.87	-0.000005	0.000005
2015-10-04T04:39:24.000000000Z	1.33	0.71	-0.000005	0.000005
2015-10-05T06:00:54.000000000Z	0.68	0.60	-0.000005	0.000005
2015-10-06T05:54:14.000000000Z	0.57	0.85	-0.000005	0.000005
2015-10-07T05:47:34.000000000Z	1.26	0.37	-0.000005	0.000005
2015-10-08T05:40:54.000000000Z	1.11	0.42	-0.000005	0.000005
2015-10-09T05:34:04.000000000Z	0.89	0.55	-0.000005	0.000005
2015-10-10T05:27:24.000000000Z	0.97	0.23	-0.000005	0.000005
2015-10-11T05:20:34.000000000Z	0.92	0.66	-0.000005	0.000005
2015-10-12T05:13:44.000000000Z	1.29	-0.14	-0.000005	0.000005
2015-10-13T05:06:54.000000000Z	1.59	0.42	-0.000005	0.000005
2015-10-14T05:00:14.000000000Z	0.41	-0.34	-0.000005	0.000005
2015-10-15T04:53:54.000000000Z	1.74	0.05	-0.000005	0.000005
2015-10-16T04:47:34.000000000Z	1.13	-0.01	-0.000005	0.000005
2015-10-17T04:41:04.000000000Z	1.29	-0.12	-0.000005	0.000005
2015-10-18T04:34:44.000000000Z	1.65	-0.22	-0.000005	0.000005
2015-10-19T04:28:14.000000000Z	1.97	0.76	-0.000005	0.000005
2015-10-20T04:15:44.000000000Z	1.48	-0.09	-0.000005	0.000005
2015-10-21T04:09:14.000000000Z	1.46	-0.18	-0.000005	0.000005
2015-10-22T04:02:34.000000000Z	1.79	0.30	-0.000005	0.000005
2015-10-23T03:55:54.000000000Z	1.61	0.12	-0.000005	0.000005
2015-10-24T03:49:04.000000000Z	1.41	-0.01	-0.000005	0.000005
2015-10-25T03:42:14.000000000Z	1.70	-0.18	-0.000005	0.000005
2015-10-26T03:35:34.000000000Z	1.84	0.58	-0.000005	0.000005
2015-10-27T03:28:54.000000000Z	1.33	0.11	-0.000005	0.000005
2015-10-28T03:22:24.000000000Z	1.45	0.03	-0.000005	0.000005
2015-10-29T03:15:54.000000000Z	1.17	-0.15	-0.000005	0.000005
2015-10-30T03:09:24.000000000Z	1.44	-0.04	-0.000005	0.000005
2015-10-31T03:02:54.000000000Z	1.69	0.30	-0.000005	0.000005
2015-11-01T02:56:34.000000000Z	1.29	-0.16	-0.000005	0.000005
2015-11-02T02:49:55.000000000Z	1.20	-0.07	-0.000005	0.000005
2015-11-03T02:35:24.000000000Z	1.57	-0.20	-0.000005	0.000005
2015-11-04T02:28:54.000000000Z	1.24	-0.20	-0.000005	0.000005
2015-11-05T02:22:14.000000000Z	1.04	-0.16	-0.000005	0.000005
2015-11-06T02:15:34.000000000Z	1.58	0.28	-0.000005	0.000005
2015-11-09T01:55:24.000000000Z	0.98	-0.29	-0.000005	0.000005
2015-11-10T01:48:44.000000000Z	1.10	-0.16	-0.000005	0.000005
2015-11-11T01:42:14.000000000Z	1.24	-0.03	-0.000005	0.000005
2015-11-12T01:35:44.000000000Z	0.75	-0.14	-0.000005	0.000005
